participant	content
cgv	they were angry because that guy went through their burial grounds.
kid	huh.
cgv	they were angry because that guy went through their burial grounds.
kid	what's burial grounds.
cgv	that's where they bury everybody.
kid	Daddy is this a antique cup.
kid	is this a antique cup antique this.
cgv	I think it might be.
kid	how come they got cars on em.
cgv	those are just pictures.
kid	yeah where is that thing.
cgv	what thing.
kid	my thing.
cgv	what thing's your thing.
kid	me that's my thing mine me is my thing.
cgv	do you want toast.
kid	yeah.
cgv	banana bread.
kid	no no with our honey bread.
cgv	okay dang it.
kid	was it on the floor.
cgv	Daddy spilled it.
kid	are you gon (t)a get me some new milk.
cgv	I will let me wipe this up first okay.
kid	okay how did it get to over there.
cgv	(be)cause when it fell it fell all over.
kid	was it a big one too.
cgv	yep.
kid	I bet it was really bigger.
cgv	it was pretty big.
kid	I better watch out for it can I leave my blanket down Daddy.
cgv	where.
kid	down on the floor.
cgv	yeah.
kid	how are we gon (t)a get across this river.
kid	I can't walk in the river Daddy Daddy.
cgv	yeah Abe.
kid	I like you.
cgv	good deal.
kid	if I have honey on my toast I want a big glass of milk okay.
cgv	sure.
kid	my toast popped up could I get it.
cgv	why don't you let me (be)cause there's a lot of stuff still on the floor.
cgv	okay.
kid	are you gon (t)a walk in it.
cgv	I'll get it.
kid	I wan(t) (t)a put the honey on.
cgv	no I'll put it on.
kid	how come you'll put it on.
cgv	(be)cause I don't want to make another mess for a little while okay.
kid	okay (ex)cept are you gon (t)a get me new milk.
cgv	yeah I'm not going to cut it because this bread is shaped differently.
kid	how how do you know it's shaped different.
cgv	(be)cause I can see it.
kid	I can't see it is; it square.
cgv	no it's round but it's not very big.
kid	did you cut it did you cut it round.
cgv	that's the way the loaf is shaped the loaf is round.
kid	Daddy.
cgv	yeah.
kid	do you know this is wheat bread because it's made from wheat.
cgv	yep I know that.
kid	I didn't know that.
cgv	oh you didn't know until you tasted it.
kid	no I thought it wasn't wheat bread.
cgv	here's your milk.
kid	thanks.
cgv	you're welcome is that good toast.
kid	not very good.
cgv	how come.
kid	because it's made from wheat.
cgv	oh you don't like wheat bread.
kid	uhuh.
cgv	I thought you liked it.
kid	no I don't like wheat bread that's black.
cgv	did you like that movie last night.
kid	yeah.
cgv	what did you like best.
kid	I liked all the parts.
cgv	oh.
kid	which parts did you like best.
cgv	I liked watching him build the log cabin I though that was pretty neat.
kid	I liked that too I liked all of em which part did Momma like.
cgv	I think she liked it all too.
kid	how come you didn't like em all.
cgv	I did I just liked some parts the best don't spill it.
kid	I didn't spill it.
cgv	huh.
kid	I didn't spill it.
cgv	I know you didn't I just want you to.
kid	you did.
cgv	huh.
kid	you did.
cgv	I didn't spill it.
kid	you did spill it remember.
cgv	yeah but that wasn't what I was talking about it.
kid	that is what I was talking about.
cgv	huh.
kid	I was just talking to myself.
cgv	oh.
kid	did Texas win.
cgv	yeah.
kid	yea yea yea yea for Texas.
cgv	what are you thinking about.
kid	I'm not thinking about anything.
cgv	oh.
kid	Daddy I couldn't eat the rest.
cgv	you can't.
kid	no.
cgv	how come.
kid	you got me a too big round piece.
cgv	what are you going to do then.
kid	get down I ate pretty much Daddy if I ate pretty much could I have some of my candy.
cgv	what.
kid	if I ate pretty much could I have some of my candy.
cgv	why don't you eat one more bite.
kid	okay I ate one more bite.
cgv	is this what you want.
kid	yeah.
cgv	what would we have done if we wouldn't have taken any candy to the drive+in last night.
kid	we would be starving.
cgv	what.
kid	we would be starving.
cgv	yeah what would we have done.
kid	we would say +"/..
kid	+" awoh we forgot to bring candy.
cgv	would we still have had a good time.
kid	yeah.
cgv	that's good so we don't need candy.
kid	yeah we do need candy.
cgv	oh.
kid	sometimes we do and sometimes we don't you can't see me Dad you can't see me Dad.
cgv	I sure can't where are you.
kid	I'm not gon (t)a tell you now you can't see me don't find me okay.
cgv	you don't want me to look for you.
kid	huh.
cgv	you don't want me to look for you.
kid	no.
cgv	okay Abe what would happen if I never found you.
kid	then I would be hiding in this sleeping bag.
cgv	forever and ever.
kid	yeah until it's nighttime.
cgv	oh how come you're hiding.
kid	because I don't want anybody to see me.
cgv	how come.
kid	because I'm afraid.
cgv	of who.
kid	I'm afraid of you.
cgv	why.
kid	because.
cgv	why.
kid	just because I'm afraid of the sleeping bag no I'm mad at the sleeping bag.
cgv	what.
kid	I'm mad at the sleeping bag.
cgv	why.
kid	because I'm mad at myself I'm coming out I'm going back in.
cgv	back in what.
kid	back in the sleeping bag Momma doesn't know where the saw is and you don't know where my saw is and I don't know where my saw is.
cgv	how are we go(i)ng to build your fort then.
kid	how (a)bout if you get your saw and I drill.
cgv	we should use my saw and your drill.
kid	yeah I fell down I fell down I fell down.
cgv	why.
kid	I wasn't very careful I'm not doing anything see.
cgv	well why don't you do something.
kid	I keep falling down hey I can't get in this sleeping bag you help me okay.
