participant	content
kid	a birthday.
cgv	whose birthday.
kid	mine right.
cgv	I thought tomorrow was Halloween Is it.
kid	yeah and, and, and tomorrow is my birthday.
cgv	tomorrow we're having a party, but it's not a birthday party it's a Halloween party.
kid	I don't want any rice.
cgv	well, go ahead and eat just a little bit.
cgv	what do you want to drink, Abe.
kid	nothing I want milkie.
cgv	okay.
kid	hot I need butter on it.
cgv	on your rice.
kid	yeah.
cgv	I'll give you some more rice.
kid	no I don't want any.
cgv	well, just leave it on your plate then.
kid	I want some peanut butter.
cgv	huh.
kid	I want some peanut butter.
cgv	this is a meal in a dish, Abe.
kid	huh.
cgv	this is a meal in a dish it has fish and vegatables vegetables] all in one.
kid	that have any flavor in it.
cgv	what.
kid	that have any flavor in it.
cgv	oh yes it's delicious would you like a taste.
kid	no I want bread and butter.
cgv	do you want to put rice on it and have a rice sandwich.
kid	no I will dip it see I dipped it.
cgv	do you want to make a rice sandwich.
kid	I dipped it in again.
cgv	good keep dipping it tell daddy what we did at the park, Abe.
kid	I don't know.
cgv	did you swing on the swings.
kid	uhhuh.
cgv	climb on the monkey bars.
kid	I climbed highest.
cgv	Abe went so high that I went underneath him.
cgv	wow.
kid	Aaron tripped on me.
cgv	hhmm.
kid	Aaron tripped on me.
cgv	he tripped on you.
kid	uhhuh Aaron tripped, you say Aaron on me.
cgv	Aaron tripped on Abe.
kid	I want more.
cgv	what.
kid	I want more.
cgv	more what.
cgv	bread.
kid	yeah.
cgv	I'll give you some of mine, okay.
kid	okay After I eat that.
cgv	what.
kid	after I eat that, you get me more.
cgv	sure.
cgv	eat some rice now too.
kid	so he was the leader right.
cgv	who was the leader.
kid	Aaron.
cgv	uhhuh Aaron was the leader because it was his party and he wanted to be the leader.
kid	yeah awoh it falled@n out of there.
cgv	what.
kid	the car falled@n out of there.
cgv	the car fell.
kid	no it falled@n it falled@n on the floor.
cgv	we'll fix it after dinner, okay.
cgv	We have to carve our pumpkin too.
cgv	are we going to do that tonight or tomorrow.
kid	tonight tomorrow tonight tomorrow.
cgv	I bet that we can end doing it tonight what do you think.
kid	I don't know I painted my face at Aaron's party.
cgv	you did.
kid	uhhuh.
cgv	how.
kid	with paints.
cgv	what color was it.
kid	red and white and yellow.
cgv	all of those colors.
kid	uhhuh.
cgv	what mask did you like the best.
kid	I don't know a goblin.
cgv	yeah you really liked that, didn't you.
kid	uhhuh I need more I need more.
cgv	just a second.
kid	I need more.
cgv	do you want a roll.
kid	I don't want a roll.
cgv	you can put butter on it.
kid	I don't want any roll.
cgv	I put some butter on it here.
kid	I wan(t) (t)a get it I wan(t) (t)a get it.
cgv	okay Go ahead and get it.
kid	it falled@n down you get it you get it and give it to me, okay.
cgv	okay here you go.
kid	when we go at Aaron's, at Aaron's.
kid	house, we have to Iet Aaron be leader.
cgv	what, Abe.
kid	when Aaron, when Aaron, when we ask Aaron wan(t) (t)a come over to my, my party at, at Saturday, and I say we go to the park and, and then I'm gon (t)a be the leader.
cgv	that sounds fair to me do you want to have a party.
kid	I hope we do.
cgv	we'll have to wait and see what the weather is going to be like.
kid	what are you doing.
cgv	I was just patting my tummy.
kid	why.
cgv	because it feels good why don't you try it.
kid	I want some more milk you get some for me, okay.
cgv	okay here you go.
kid	I drink it all.
cgv	go ahead.
kid	I like this rice it's yummy.
