participant	content
cgv	what do you want to eat.
kid	I don't know.
cgv	ice cream.
kid	uhhuh.
cgv	or yogurt.
kid	ice cream.
cgv	what kind.
kid	I want green Mommy I want green ice cream.
cgv	do you want some Dad.
cgv	uhhuh I'll take chocolate chip.
kid	I want green ice cream okay I want green ice cream I can't get up here hello.
kid	I want green I want green.
cgv	okay Abe just a second and I'll get it.
kid	why why you not getting it out Mom.
cgv	I'm getting Daddy's first.
kid	huh.
cgv	I'm getting Daddy's ice cream now I'll get yours in just a second.
kid	I want green I want green and put chocolate on my green Mommy.
cgv	on green.
kid	uhhuh.
cgv	what a combination.
kid	that's cold that's cold why that's cold Mom.
cgv	it's been in the freezer.
kid	huh.
cgv	it's been in the freezer.
kid	what freezer.
kid	what freezer Mom.
cgv	the freezer in our refrigerator ice cream just tastes good if it's cold.
kid	huh.
kid	I don't want it cold I want it warm.
cgv	you want warm ice cream.
kid	I want you put chocolate okay on it I want you put chocolate on it okay.
cgv	okay.
kid	you put chocolate on it.
kid	you put chocolate on it a lot of it Mom.
cgv	okay.
kid	thank you Mom why why they are breakable Mommy.
cgv	they are made of glass.
kid	huh.
cgv	they're made of glass.
kid	why.
kid	put more chocolate on it Mommy.
cgv	I will Abe just a second.
cgv	is that good ice cream.
kid	uhhuh.
cgv	what did you do outside.
kid	hide.
cgv	you hide.
cgv	you hid.
kid	uhhuh and I count.
cgv	you counted.
kid	uhhuh.
cgv	Abe was it and he counted and came and looked for us.
cgv	what happened then.
kid	I finded Renee.
cgv	you found Renee.
kid	uhhuh.
cgv	what else.
cgv	where was Renee hiding.
kid	in the swimming pool.
cgv	really.
kid	uhhuh and Tom was hiding front of a tree.
cgv	uhhuh where did you hide when you weren't it.
kid	huh.
cgv	where did you hide one time.
kid	I don't know.
cgv	you hid in the sandbox didn't you.
kid	uhhuh I hid in the sandbox.
cgv	really.
kid	uhhuh I hid in the porch also.
cgv	that was pretty smart what else did you do Abe.
kid	count.
cgv	uhhuh how high did you count.
kid	this this this this and this.
cgv	you counted to five.
kid	uhhuh Daddy we went to the library today.
cgv	you did.
kid	uhhuh.
cgv	who did we see on the way home.
kid	I don't know.
cgv	remember.
cgv	he was in a car.
kid	uhhuh.
cgv	and we were in the street.
kid	uhhuh.
cgv	who was it.
kid	Jack.
cgv	that's right.
kid	and and what's Jack's mommy name.
cgv	Ellie.
kid	Ellie.
cgv	Ellie was with jack.
cgv	oh I guess they were out here testing kids.
cgv	uhhuh I'm pretty sure they were.
kid	I need some milk.
cgv	you do.
kid	uhhuh.
cgv	what do you say.
kid	please.
cgv	that's good when I hear please I'll do anything.
kid	I need a black glass.
cgv	at your service.
kid	thank you.
cgv	you're welcome.
cgv	what's going on Abe.
kid	huh.
cgv	how's that ice cream taste.
kid	pretty fine.
cgv	what's it taste like.
kid	I don't know.
cgv	it melts pretty fast doesn't it.
kid	why it melts pretty fast.
cgv	I think because it's peppermint.
kid	Mommy next time you get yellow fruit.
cgv	a little food.
kid	yellow fruit.
cgv	yellow fruit.
kid	uhhuh.
cgv	what kind of yellow fruit.
cgv	what would be the name for it.
kid	I don't know.
cgv	bananas.
kid	uhhuh.
cgv	did you tell Daddy that the cookies we made were golden brown.
kid	Daddy we made cookies and they were golden brown.
cgv	really.
kid	uhhuh I didn't see them.
cgv	you didn't see them when they were golden brown.
kid	hunhunh.
cgv	we took them out of the oven did you tell Daddy that Greggy's going to Kansas tomorrow.
kid	Greggy's a go at Kansas.
cgv	who's he going to see.
kid	I don't know.
cgv	his lola@f and his lala@f.
kid	oh ha ha ha.
cgv	is that true or are you and Mommy just funning@n me.
kid	it's all gone the milk's all gone.
cgv	were you thirsty.
kid	uhhuh.
