participant	content
kid	the heavier it goes the not farther it goes.
cgv	Abe's really going through a growth spurt.
kid	what's that.
cgv	I means your body's growing and you're hungry all the time.
kid	oh how can snakes hear if they don't have ears.
cgv	I don't think they can hear.
kid	they have to hear.
cgv	why.
kid	(be)cause they wouldn't know who was gon (t)a kill em if they couldn't hear.
cgv	they have to hear so they can protect themselves.
kid	yeah.
cgv	guess who I talked to at school today.
kid	who.
cgv	the Tooth Fairy.
kid	what did she say.
cgv	what do you think she said.
kid	I don't know I don't know I didn't hear her what did she say.
cgv	she said +"/..
cgv	+" what does Abe want.
kid	and I said +"/..
kid	+" I want a toy.
cgv	a toy.
kid	yeah.
cgv	when are you having your teeth pulled out.
kid	I'm gon (t)a ask Momma.
cgv	okay.
kid	Momma when am I going to get my tooths pulled out.
cgv	Monday.
kid	Daddy Monday.
cgv	okay I'll tell the Tooth Fairy.
kid	how how little is she.
cgv	who.
cgv	the Tooth Fairy.
kid	yeah.
cgv	I don't know.
kid	I think she's littler than a magician.
cgv	than a magician.
kid	yeah this little.
cgv	Abe.
kid	yeah.
cgv	do you remember when you were learning to talk.
kid	yeah.
cgv	do you.
kid	yeah.
cgv	could you think before you could talk.
kid	yeah know what I thinked@n.
cgv	what.
kid	that.
cgv	no what did you think.
kid	I already telled you.
cgv	huh.
kid	I already telled you.
cgv	before you could talk you thought about hitting me with pillows.
kid	two pillows.
cgv	oh.
kid	Dad.
cgv	yeah.
kid	would you like to go get my bow and arrow.
cgv	what.
kid	would you like to go get my bow and arrow.
cgv	what bow and arrow.
kid	the bow and arrow that I could play with.
cgv	where is it.
kid	in the car.
cgv	what's it doing in the car.
kid	I just left it in one day.
cgv	when.
kid	I just don't know when.
cgv	do you want to go get it now.
kid	yeah did I be a big boy.
cgv	you were a big help Abe.
kid	I can't I can't shoot this.
cgv	let's practice.
kid	yeah how do you do it.
cgv	here's your brownie.
kid	I have been waiting so long for it.
cgv	waiting and waiting.
kid	Dad do you want a brownie.
cgv	yeah do you want one.
kid	I already got one Daddy.
cgv	yeah.
kid	if you like brownies here's one.
cgv	thank you.
kid	Mom I see what's the problem.
cgv	what's the problem.
kid	look I think this is big.
cgv	the arrow's too long.
kid	yeah (ex)cept we could shoot it anyway Mom do one outside.
cgv	okay.
kid	Momma.
cgv	yeah.
kid	can you show me how to shoot this.
cgv	yeah why don't you run upstairs and tee+tee first.
kid	okay you wait for me.
cgv	I will.
kid	now show me.
cgv	okay watch.
kid	Momma.
cgv	yeah.
kid	now I know how.
cgv	okay.
kid	thanks Mom.
cgv	you're welcome Abe.
kid	I'm going to go outside now.
cgv	okay.
kid	I forgot my arrow there it is Daddy know what.
cgv	what.
kid	when I did it outside it went really high up in the sky.
cgv	it did.
kid	yeah watch this.
cgv	you hit it.
kid	Mom I hit it now could I change.
cgv	yeah you can shoot at whatever you want that's really a big arrow.
kid	yeah Daddy.
cgv	uhhuh.
kid	how'd you like to help me do wings for that for that arrow.
cgv	get some feathers for it.
kid	no I mean some wings for it to fly for it to fly Dad.
cgv	where do the wings go.
kid	right here.
cgv	okay.
kid	Momma can we use your scissors.
cgv	not my good ones.
kid	well I don't know where mine are can you tell me.
cgv	look on the boo(k)shelf.
kid	did you see em there.
cgv	I thought I did.
kid	Daddy.
cgv	yeah.
kid	can you find any scissors.
cgv	I'll look I don't think paper wings are a good idea Abe.
kid	come on I can't find anything else.
cgv	okay.
kid	tape em then they will work how (a)bout taping em.
kid	you know how to do it with paper.
cgv	I do.
kid	yeah.
cgv	how come you think I know.
kid	because I see you're I see you're doing it.
cgv	uhhuh.
kid	watch this watch this watch this.
cgv	take careful aim.
kid	people practice at the park people practice shooting arrows at the park I think it's fun to do it too Daddy.
cgv	uhhuh.
kid	you mean I have to get one more piece of paper.
cgv	nope I'll show you how this'll work.
kid	if I was as big as you I could have a real bow and arrow right.
cgv	probably.
kid	we need three pieces of tape on there.
cgv	at least three.
kid	the lighter the bow is the farther the arrow could go.
cgv	why.
kid	I was talking to Mom.
cgv	why do you think that happens.
kid	because.
cgv	do you think the lighter the bow or the heavier the bow.
kid	the lighter the bow.
cgv	how come.
kid	because I just know the heavier it goes the not farther it goes.
cgv	I think it's just the opposite hey this is a crooked arrow.
kid	this is how you need to do it.
cgv	do you want to show me.
kid	yeah how do you do it.
cgv	I don't think it'll work with those feathers.
kid	what kind of feathers do we need.
cgv	I don't know maybe we'll have to find real bird feather.
kid	I drinked all of my milk.
cgv	good do you want me to make two arrows out of this.
kid	yeah.
cgv	I'll have to cut it.
kid	you mean you have to break it.
cgv	no cut it.
kid	how can you cut it if you don't have a saw or a knife.
cgv	I'll go get my knife.
kid	that was fast.
cgv	was I fast enough for you.
kid	yeah Daddy I told you it's alive.
cgv	what.
kid	I told you it's alive.
cgv	what's alive.
kid	that stick.
cgv	why do you think it's alive.
kid	(be)cause it's green inside.
cgv	it hasn't been cut very long has it.
kid	no how can you break it if you can't break it with your knife.
cgv	there we go now try to shoot that one I bet it does a good job how did it work.
kid	Daddy why are you doing that.
cgv	so you can have another arrow.
kid	Daddy.
cgv	uhhuh.
kid	know what.
cgv	what.
kid	if we find another long stick I would have two sticks.
cgv	uhhuh.
kid	don't aim it at me.
cgv	I'm not.
kid	I love you Daddy.
cgv	I love you too Abe be careful you almost shot a hole in the wall.
kid	Daddy how can you shoot holes.
cgv	if you shoot it hard enough then it'll make holes.
kid	did you see it go too fast Dad.
cgv	yeah that's how come you should aim.
kid	that one didn't work it's a little greenish inside I watched where the top was pointing.
cgv	did it help.
kid	it kind of helped.
cgv	did it shoot better.
kid	yeah.
