participant	content
kid	I'm thinking.
cgv	oh.
kid	honey toast.
cgv	what.
kid	honey toast.
cgv	(o)kay.
kid	know what I did at Jason's house.
cgv	what.
kid	I didn't do nothing.
cgv	really.
kid	we were so tired we couldn't do anything.
cgv	that sounds pretty disappointing to me.
kid	is my honey toast ready.
cgv	I'm getting it you didn't do anything at Jason's house.
kid	no we were so tired we couldn't do anything so we just played silly.
cgv	oh.
kid	I'm still silly.
cgv	I know that.
kid	how do you know that.
cgv	I've seen you I know you're silly.
kid	hey Daddy is my honey toast ready.
cgv	I'm getting it.
kid	(ex)cept could I put it in and take it out.
cgv	sure.
kid	could I get up here.
cgv	can you.
kid	yeah.
cgv	what are you doing up there.
kid	I'm taking I'm gon (t)a take my toast out and your toast out so you won't have to do it.
cgv	okay.
kid	know what you could help me do.
cgv	what.
kid	you could do the cutting.
cgv	okay.
kid	could you move all these things so I could sit here.
cgv	sure there it sure is a nice day isn't it.
kid	yeah and you don't need any any cowboy jackets or anything you don't need any jackets right.
cgv	right.
kid	good my toast is done.
cgv	which piece do you want.
kid	I'm gon (t)a have the big one I'll put the honey on I put all my honey on right.
cgv	you sure did.
kid	(ex)cept are you gon (t)a have honey toast.
cgv	I think I'm gon (t)a have jelly do you want milk.
kid	yeah (ex)cept Daddy know what.
kid	I didn't know I wanted peanut butter on too.
cgv	you didn't know that huh.
kid	uhuh.
cgv	are you trying to tell me that you want peanut butter on there too.
kid	yeah.
cgv	I'll see what I can do.
kid.	
cgv	what.
kid	I'm not talking to you I'm singing you should have cut this into four pieces.
cgv	okay.
kid	I already ate some of it.
cgv	I'll cut it anyway.
kid	you can see if it's Andy.
cgv	nobody's here.
kid	I heard somebody I saw somebody running.
cgv	it wasn't Andy he's not coming today.
kid	either is Danny.
cgv	huh.
kid	was Danny coming today.
cgv	no.
kid	how come they're both not.
cgv	because we don't have to babysit today do you like babysitting.
kid	uhhuh when are you going to school.
kid	when Mommy's through from work.
cgv	I'm not going to school today.
kid	how come.
cgv	today's one of the days I don't go.
kid	I want to go to Danny's house today.
cgv	to Danny's house.
kid	yeah or Andy's house.
cgv	why would you like to go there.
kid	those houses.
cgv	uhhuh.
kid	(be)cause they're my friends and I'm their friend.
cgv	oh.
kid	when is my Mom gon (t)a be home.
cgv	another couple hours.
kid	what number.
cgv	I'm not sure we'll ask her when she calls what did you do last night.
kid	played.
cgv	oh.
kid	(ex)cept know what.
kid	the thin guy really played silly with cowboys and army guys and Indians.
cgv	who's the thin guy.
kid	huh.
cgv	who's the thin guy.
kid	all of em nobody's the fat guy.
cgv	oh everybody up there's skinny.
kid	yeah hey where's your toast.
cgv	I already ate it I was hungry.
kid	go get another piece of toast.
cgv	I'll get some coffee boy did we sleep late today.
kid	how do you know.
cgv	(be)cause I looked at the clock.
kid	how much o'clock is it.
cgv	it's eleven now.
kid	that's when monsters come out.
cgv	no who told you that.
kid	I just knowed it more milk just a little bit milk I'll show you how much this much.
cgv	okay.
kid	that's not enough the bread is bigger.
cgv	huh.
kid	the bread is bigger I want as much milk as bread.
cgv	oh okay huh.
kid	I was talking to myself.
cgv	huh.
kid	I'm talking to myself.
cgv	you sure are doing that a lot do you want to go take a shower with me.
kid	no.
cgv	I heard that.
kid	you did it.
cgv	I know but I still heard it.
kid	how do you know you did it.
cgv	I felt it.
kid	where did that land.
kid	it must have goed@n like that you could drink the rest of this.
cgv	why don't you drink it.
kid	I can't you could drink it are you going to drink it.
cgv	yep.
kid	okay.
cgv	where are you going.
kid	I'm going poo+poo.
cgv	oh.
kid	hey.
cgv	yeah.
kid	I don't know where my socks are.
cgv	I'll find em for you.
kid	are you gon (t)a brush my hair.
cgv	yep.
kid	when.
cgv	as soon as I'm done with this.
kid	why.
kid	my hair isn't tangled.
cgv	what are you going to do when we're done.
kid	go outside did you get any socks for me.
kid	oh yeah.
cgv	huh.
kid	I thought there wasn't any socks but when I looked I saw em (ex)cept I didn't know you got em.
cgv	oh.
kid	I dreamed about this this guy that was wearing that shirt I dreamed about he was wearing that shirt and that shirt I dreamed he was wearing that shirt on the bottom and that shirt on the top.
cgv	he was wearing two shirts.
kid	yeah.
cgv	who was he.
kid	I don't know can can I pull these up.
cgv	sure.
kid	can I pull em up this far.
cgv	sure.
kid	are you gon (t)a put my socks on.
cgv	yep.
kid	are you going to brush my hair.
cgv	I already did I'm done.
kid	you're done.
cgv	yep.
kid	I didn't feel you brushing my hair.
cgv	you didn't.
kid	no that was very soft brushing hair it was so soft I couldn't feel it know what.
kid	when we were playing with Jason's crash cars know what.
kid	the back bumper of my truck fell off.
cgv	did you fix it.
kid	Jason's mother knowed how to fix it so she fixed it.
cgv	what are crash cars.
kid	you saw em on tv before.
cgv	I did.
kid	yeah I'm almost ready to go outside what can I play with.
cgv	whatever you want.
kid	I think I know what I want to play hey you could get you could get my back+pack and I could get my little gun.
cgv	oh.
kid	I can't see it in here.
cgv	what.
kid	my gun it's not in here it must be upstairs.
cgv	let's go look for it then.
