participant	content
kid	why.
kid	why you making white icing.
kid	why it's white icing.
cgv	what are you making Abe.
kid	a cake.
cgv	is is going to be a good cake.
kid	uhhuh.
kid	Faith why you have this in the you have this.
kid	why.
kid	oh turn it off.
kid	oh it's hot.
kid	the icing ready.
kid	not yet you put it on the cake.
kid	it's ready now.
kid	oh it's still too thin that's not mine that's Karen's.
kid	this is mine that's Karen's that's not mine.
kid	you lick that.
kid	uhhuh.
kid	I know it.
kid	what's that.
kid	those are too hot.
kid	uhhuh.
kid	I eat them with my Kool_Aid.
kid	uhhuh.
kid	when you gon (t)a put it on the cake.
kid	why.
kid	I lick this again I lick this again.
kid	I lick this again.
kid	I do I do I do want this.
kid	that funny Karen.
kid	more icing.
kid	what happen Karen.
kid	that funny.
kid	I get a tummy ache I eat this.
kid	what's those.
kid	I don't know.
kid	no they are they are they look like bulls to me.
kid	I didn't see it.
kid	uhhuh.
kid	I don't know.
kid	uhhuh here I wan(t) (t)a read this who broke it.
kid	why.
kid	uhhuh.
kid	I like them I wan(t) (t)a get out of here.
kid	a turtle a turtle with a hat.
kid	why.
kid	that's a bull.
kid	I don't know.
kid	a pig.
kid	a chicken.
kid	we play with cows when cows eat grass we get strawberries.
kid	that is mine that is mine.
kid	see mine Mommy see mine see mine Mommy.
cgv	uhhuh do you like that candy.
kid	uhhuh it's good candy.
kid	huh.
cgv	in about five more minutes we'll put the icing on the cake and we'll have a piece.
kid	we'll have a piece.
cgv	uhhuh.
kid	I wan(t) (t)a eat it.
cgv	not right now we have to put the icing on the cake first.
kid	I wan(t) (t)a see it.
cgv	okay and you can touch it too and see how warm it is.
kid	that warm.
cgv	uhhuh it's still too warm to put the icing on.
kid	that's hot.
cgv	uhhuh what kind of cake is it.
kid	a chocolate cake.
cgv	uhhuh do you like chocolate cake.
kid	I'm a frog.
cgv	you are.
cgv	what do frogs say.
kid	ribbit@o ribbit@o ribbit@o ribbit@o.
cgv	look Abe I'll put some icing on the cake and we can see what happens.
kid	why.
cgv	it melted because the cake was too hot touch the cake and see if it's still hot.
kid	uhhuh that's hot why that cake hot.
cgv	because I had to bake it in the oven.
kid	oh.
cgv	do you want to try and ice the cake now.
cgv	I don't think it's too hot any more.
kid	uhhuh hey.
kid	little pieces.
cgv	uhhuh.
kid	why little pieces.
cgv	that's just the way it comes out of the bowl.
kid	I lick the bowl and Karen lick can lick it okay.
cgv	okay.
kid	why you use all the frosting.
kid	where all the frosting.
kid	where is all the frosting.
kid	where is all the frosting.
cgv	it's on the cake right there.
kid	I wan(t) (t)a I wan(t) (t)a lick that.
cgv	okay.
kid	hey.
cgv	what.
kid	look at my hands.
cgv	wow they're all covered with frosting.
cgv	Karen let me borrow your chair for a second.
kid	hey can't Karen get down.
cgv	sure she can.
kid	no she can't.
kid	I want peanut butter.
cgv	okay finish licking the bowl.
kid	what that spoon for.
cgv	it's for stirring the icing I'm done with it would you like to lick it.
kid	uhhuh here I like this spoon.
kid	this is for me.
cgv	yes they're for you to clean up your mess.
kid	this is for me hey.
kid	I maked two of them for me Faith I maked two of them for me.
kid	I maked two of them for me.
cgv	uhhuh.
kid	me gon (t)a draw on it.
cgv	you're gon (t)a draw on it.
kid	uhhuh make numbers on it make make make my name on it.
cgv	you want me to make your name on it.
kid	uhhuh that's not for your name my name.
cgv	what's your name.
kid	a@l for Abe.
cgv	a@l.
kid	b@l.
cgv	e@l what's your whole name.
kid	I'm me.
cgv	Abe what.
kid	Abe me.
cgv	Abe Duncan.
kid	Abe Duncan what's that.
cgv	that's a little a@l this is a big a@l are you ready for lunch.
kid	uhhuh I like sandwich with cheese in it.
cgv	you do.
kid	uhhuh.
cgv	okay I'll fix you one right now.
kid	you making cheese sandwich.
cgv	I'm fixing two playing in the living room.
cgv	Abe do you want to come look at this book with me.
kid	uhhuh.
cgv	what's this.
kid	a moon.
cgv	uhhuh there's a moon and a man climbing a mountain.
kid	he's getting on the blue one.
cgv	uhhuh he's going to get on the blue mountain.
kid	why.
cgv	because he's going to jump from the purple one to the blue one what's this.
kid	a owl and a moon behind him.
cgv	this is a parrot.
kid	a parrot I can't hear it I can't hear it Dad.
cgv	I'll let you hear it later on okay.
kid	I wan(t) (t)a hear it now.
cgv	you can listen to it later on it &s listening to you now.
kid	a koala bear.
cgv	uhhuh that's a koala bear.
kid	what's that Dad.
cgv	that's a ox.
kid	a ox.
