participant	content
kid	where's my water pistol.
cgv	here it is.
kid	I need some water Dad you get me some water for my water pistol okay.
cgv	okay give me your water pistol and I'll get you some water here you go.
kid	there's no water in here.
kid	there's no water in here.
cgv	yes there is.
cgv	let me see I see some water you got your foot.
kid	I got my toe I got my toe I'm gon (t)a get your tummy.
cgv	you got me.
cgv	I already took a shower today.
kid	I want some more water in it I want some water in it.
cgv	I think there's plenty of water in it squirt it and see.
kid	it's all gone.
cgv	okay don't pull the plug out and lose it or you won't be able to use your water pistol any more come here and I'll put some more water in it.
kid	I wan(t) (t)a get some more water in it a alligator's coming and I wan(t) (t)a shoot him see Daddy there's no any water in here there's no water in here.
cgv	are you sure.
kid	hunhunh why is what's that box doing up there.
cgv	I put it up there for safe+keeping.
kid	what's those books doing up there.
kid	I wan(t) (t)a I wan(t) (t)a see you get me some water in it okay.
kid	okay Dad.
cgv	okay.
kid	my Daddy put some water in my water pistol I'm gon (t)a shoot you Mom I shot your face.
cgv	you sure did.
kid	I shoot your face again.
cgv	why don't you go squirt somewhere else.
kid	I squirt outside I'm gon (t)a squirt you again.
cgv	no go get Daddy.
kid	okay I'll get Daddy.
cgv	no don't squirt me please squirt Abe.
kid	no I squirt you instead I squirt you instead.
cgv	who.
kid	you.
cgv	me.
kid	uhhuh.
cgv	how come.
kid	because.
cgv	because why.
kid	because you are talking real loud.
cgv	I am not.
kid	you are too I'm gon (t)a squirt you.
cgv	I have an idea go squirt the sink.
kid	I squirt the sink then I come back and squirt you.
cgv	okay but squirt the sink a lot of times okay.
kid	I'll squirt the dishes in the sink.
cgv	that's a good idea.
kid	I can't see the dishes Daddy I got some water in I got some water in.
cgv	good.
kid	the water fell out.
cgv	I got it Dad now I'll squirt Abe.
cgv	good.
kid	no.
kid	please.
kid	give me my squirt gun Mom give me my squirt gun Mom please Mom please I want my squirt gun.
cgv	okay here you go don't squirt me any more okay.
kid	my squirt gun.
kid	I can't get water in it help me please I can't get water in it no water in here Daddy.
cgv	ask Mommy to put some in she's right there.
kid	Mommy no water in here fill it.
kid	fill it please.
cgv	didn't I say that the last time I filled it was the last time.
kid	fill it Daddy.
kid	fill it Daddy.
kid	fill my squirt guns.
cgv	why.
kid	because.
cgv	why.
kid	because I want to play with it.
cgv	okay that's a good reason.
kid	I will squirt it on me rocking chair.
cgv	why.
kid	why.
kid	why I squirt it on my rocking chair.
cgv	I don't know why.
kid	that's the cookie monster.
cgv	uhhuh.
kid	I need my squirt gun.
cgv	here it is.
kid	I'm gon (t)a get my Mommy I got you.
cgv	you got me.
cgv	gosh.
kid	I'm gon (t)a get you again.
cgv	go get Daddy instead.
kid	I'm gon (t)a squirt outside first hi I squirt out there I squirt out there.
kid	huh.
kid	I will squirt you.
kid	I'm gon (t)a squirt you out there I'm gon (t)a squirt you out there I need some more it's all gone Daddy you fill it up again I squirt Mommy again okay.
kid	okay Daddy.
cgv	how come.
kid	because Mommy's mad.
cgv	okay come here one more time is all.
kid	okay one more time is all.
cgv	who was outside Abe.
kid	Paul Paul and Sherry Paul and Sherry.
cgv	oh.
kid	that ready.
cgv	not yet.
kid	watch this Mom watch this See.
cgv	that sure is a nice dance Abe.
kid	I'm gon (t)a squirt you again Momma.
cgv	you think so.
