participant	content
cgv	what kind of sandwich do you want.
kid	a sandwich with jelly on it a jelly sandwich.
cgv	okay what were you doing outside.
kid	Jamie had a hideout at the end of the road.
cgv	had a what.
kid	Jamie had a hideout at the at the on the side of the road so we so I said I went outside to play with Jamie and Sherry and we all did that.
cgv	did what.
kid	we all went to Jamie's hideout.
cgv	oh what did you do at Jamie's hideout.
kid	I just climbed on the hideout.
cgv	just what.
kid	climbed on the hideout (ex)cept Dad look at this this is a funny picture.
cgv	yeah it is what else were you doing outside.
kid	playing with Jamie and he squirted us and then he roared at us.
cgv	he what.
kid	he roared at us when he was chasing us.
cgv	I'm sorry but I didn't understand what did he do.
kid	he roared at us.
cgv	he warned you.
kid	he roared he roared at us.
cgv	oh he roared at you.
kid	yeah like a lion when Jamie wasn't out there we just played by ourselves.
cgv	what.
kid	when Jamie wasn't out there we just played by ourselves.
cgv	oh you and Sherry.
kid	yeah when Jamie comed@n out we played with him then when Jason comed@n out we played by ourselves.
cgv	who played by yourself.
kid	Jamie and I I mean Jason and I Jason and I did.
cgv	oh when Jamie came out what did you do.
kid	I already told you.
cgv	I forgot tell me again.
kid	we played with him.
cgv	oh everybody played together that's neat.
kid	that time when Jamie wasn't out Lisa and Sherry were out and we were playing Indians.
cgv	oh.
kid	I want another sandwich.
cgv	finish that one first.
kid	I'm really hungry by the time this is all gone I will be ready for another sandwich.
cgv	okay finish that one.
kid	it's all gone.
cgv	okay here's another one I'll get you some more milk.
kid	thanks there I'm gon (t)a go outside and play right now.
cgv	what.
kid	I'm gon (t)a go outside and play right now.
cgv	did you drink all your milk.
kid	I almost did.
cgv	what are you going to do.
kid	go outside now.
kid	I want toast with jelly on it look what I did to my cape.
cgv	what did you do.
kid	I tied the knot out I tied the knot out.
cgv	you untied the knot.
kid	yeah now get me the thing I wanted to eat.
cgv	what was the thing you wanted.
kid	I wanted I wanted some jelly I want some jelly toast okay.
cgv	okay I think we can arrange that.
kid	that's yucky get me the thing I wanted to eat.
cgv	it takes a little while to cook you know.
kid	did you already do it.
cgv	it's in the toaster.
kid	(ex)cept what is this thing all about.
cgv	what.
kid	this thing you're watching.
cgv	that's the news.
kid	why does it have lots of pictures in it when when when we don't see the news_guy@n.
cgv	that's so you can watch what they're talking about.
kid	did you put it in the toaster.
cgv	what.
kid	my toast.
cgv	yeah it's in there.
kid	put jelly on it stop my hand stop it hand you're hurting my hand did you tie the knot in my cape.
cgv	yeah I sure did.
kid	Dad how (a)bout you could fold it up like this.
cgv	go ahead.
kid	I already did did you see what that girl had to cut pizza.
cgv	what did she have.
kid	a funny kind of knife.
cgv	that's a pizza knife.
kid	I can't hear what she's talking about how come is that pizza knife round.
cgv	so it can cut pizza easier.
kid	Mommy doesn't use a round knife to cut pizza.
cgv	I know we don't have a pizza knife what did you do outside.
kid	I can't tell you now.
cgv	why not.
kid	because I'm not through playing outside when I'm through playing outside I will tell you.
cgv	tell me what you've been doing.
kid	I already told you when I ate not toast just a sandwich.
cgv	yeah you told me what you were doing then but then you went outside again and then you came back inside to eat some toast so tell me what you did when you went outside again.
kid	I played with Jamie some more.
cgv	oh.
kid	when Jamie was out in the two bed+rooms then I was playing with Jason how could this work.
kid	how could this stay snapped.
kid	Dad look how could this stay snapped.
cgv	just snap it and it'll stay.
kid	Daddy why are you drinking a beer right now.
cgv	because I'm thirsty.
kid	was it in the refrigerator.
cgv	uhhuh.
kid	(ex)cept I thought Ninny@f had that for Bumpa@f.
cgv	no Ninny@f got them for me.
kid	that was for Bumpa@f Dad look I played with Jason and I played on the slide and we ate some some apples that were so sweet.
cgv	you ate what.
kid	I will go out now.
cgv	no what did you eat.
