participant	content
kid	that's on here.
cgv	yeah.
kid	what kind of sugar.
cgv	that's the kind of sugar that they put on candy to make it sweet what are you thinking about.
kid	nothin(g) when Karen was here I had a blood nose remember.
cgv	I sure do.
kid	did you hear me crying when Karen was here.
cgv	no did you cry when your nose bled.
kid	uhhuh and Mommy camed@n and washed my face.
cgv	oh did you like that candy.
kid	yeah it's still here Daddy.
cgv	what.
kid	it's still here.
cgv	oh there's still some left.
kid	yeah how come you didn't get two.
cgv	because that's a big one I think one's enough.
kid	I like it sliced in half.
cgv	huh.
kid	I like it sliced in half.
cgv	do you want me to cut it in half.
kid	yeah I think in four.
cgv	four pieces.
kid	yeah.
cgv	okay.
kid	when is something else gon (t)a come on.
cgv	on what.
kid	on on the tv.
cgv	in just a little while.
kid	I wan(t) (t)a watch a animal show I haven't sawed that in a long time.
cgv	well I'll see what I can do are you sleepy.
kid	no I'm just resting this is strange.
cgv	what.
kid	this this is really strange.
cgv	what.
cgv	that tree.
kid	no this dinosaur come here and I'll show you which one is strange.
cgv	let me see that is strange why is his tail like that.
kid	I don't know.
cgv	is it still raining outside.
kid	no.
cgv	what would we have done if it wouldn't have rained this morning.
kid	our plants would die if it doesn't rain.
cgv	our plants would die.
kid	yeah corn are plants.
cgv	oh what would you have done if it wouldn't have rained this morning.
kid	I would play outside.
cgv	you would have played outside.
kid	no I would play outside.
cgv	when.
kid	when it wasn't raining.
cgv	oh what would you have done outside.
kid	play and play and play and run and play I'm gon (t)a go outside and see if our grass is still wet.
cgv	(o)kay.
kid	while I'm outside could you staple my binoculars.
cgv	why.
kid	(be)cause they wiggle.
cgv	(o)kay.
kid	our grass is still wet.
cgv	it is.
kid	yeah.
cgv	we're going to a wedding today.
kid	I don't wan(t) (t)a go.
cgv	why.
kid	because.
cgv	how come.
kid	they would think I'm not there.
cgv	what.
kid	they would think Stan and Ann had had not a kid.
cgv	why would they think that if you came.
kid	no they would think that if I didn't come.
cgv	oh.
kid	anyway I don't wan(t) (t)a go.
cgv	what are you going to do if you don't go.
kid	I'll just go walk around I'll just go walk around.
cgv	huh.
kid	I'll just go walking around but not not far places just right here.
cgv	yeah but nobody would be here what if you wanted something to drink.
kid	I would drive where you were.
cgv	you would drive.
kid	yeah I would drive.
cgv	what would you drive.
kid	a car your my car.
cgv	where is your car.
kid	that big car.
cgv	that's my car.
kid	no it's my car.
cgv	that's the car we're going to take to the wedding.
kid	I I I'm gon (t)a drive it I'm doing tricks on the chair are they scary.
cgv	yeah don't hurt yourself.
kid	I wasn't I was holding on.
cgv	what.
kid	I was holding on look this one is scarier.
cgv	wow.
kid	is that one scary.
cgv	it looks scary be careful.
kid	is that one scary.
cgv	it sure is.
kid	was that was that trick scary.
cgv	let me see it again that's real scary I don't want you to do it anymore.
kid	I can do it.
cgv	I know you can but I don't want you to (be)cause you might hurt yourself.
kid	but I could hold on.
cgv	I know but what if the rocking chair fell over.
cgv	then what would you do.
kid	I would start crying I'm laughing.
cgv	you'd laugh if you fell on your head.
kid	I would laugh if I fell on my if if I did somersaults when when I was on a rocking chair [=! laughs] are you being a plantdilly@c.
cgv	what.
kid	are you being a plantdilly@c.
cgv	no.
kid	you are a plantdilly@c.
cgv	should I go sit in the garden.
kid	yeah and grow.
cgv	what would happen to me if it didn't rain.
kid	you would grow and grow and grow and grow and grow and grow.
cgv	if it didn't rain.
kid	yeah plantdillys@c don't like rain the sun would come on on top of your head and then on your and then in your hair.
cgv	what would happen.
kid	then the sun would come in your hair.
cgv	it would shine in my hair.
kid	yeah and and then it will make a little hole in your head.
kid	and then the sun would come in the hole.
kid	and the sun would come in your eyes and then in your ears and then in your whole body.
cgv	do you know what people could call me then.
kid	what.
cgv	sunny.
kid	I think you're turning into a bodo@c.
cgv	guess whose birthday is pretty soon.
kid	who.
cgv	guess.
kid	me.
cgv	no.
kid	you.
cgv	no.
kid	Momma.
cgv	yeah what can we get her.
kid	flowers.
cgv	yeah that's a good idea.
kid	not real flowers.
cgv	not real flowers.
kid	no.
cgv	what kind of flowers.
kid	flowers that you hold in your hand.
cgv	cut flowers.
kid	yeah.
cgv	ones that are picked.
kid	no plastics.
cgv	plastic ones.
kid	yeah.
cgv	Mommy doesn't like plastic flowers.
kid	how come.
cgv	she likes real flowers plastic flowers don't smell how do real flowers smell.
kid	they smell from your eyes.
cgv	do they smell good.
kid	yeah and you eat em up and you eat flowerpots.
cgv	you're being a dingding@f.
kid	I'm gon (t)a crush your arm.
cgv	don't crush my arm.
kid	I am crushing it your arm's crushed.
cgv	hey never drop this you could break it.
