participant	content
kid	see the moon today.
cgv	uhhuh.
kid	it looks like a cloud.
cgv	it sure does it looks like a cloud now but it'll look like a bright light when it gets a little darker.
kid	see this.
kid	it's a band+hat I wear it again when I do the band when Greggy and Andy comes.
cgv	what.
kid	I sayed +"/..
kid	+" this is a band+hat when Greggy and Andy comes.
cgv	a band+hat.
kid	yeah.
cgv	tell Daddy what you're holding.
kid	a flute.
cgv	a flute.
cgv	oh let me see you play it that's pretty good Abe.
kid	look at this I made look what look what I made Momma.
cgv	what did you make.
kid	look at this I made look what I made.
cgv	do you think that's your pencil now.
kid	no I'm using it for a for a letter.
cgv	what Abe.
cgv	I didn't hear you.
kid	a letter x@l.
cgv	are you making the letter x@l.
kid	yeah.
cgv	x@l marks the spot x@l marks the spot.
kid	look what I made.
cgv	what did you make now.
kid	I wan(t) (t)a I wan(t) (t)a eat something on the way.
cgv	no you eat your noodles and your celery are you through with your stew.
cgv	yeah.
kid	me.
kid	me too.
cgv	no Daddy I know you aren't through with yours.
kid	I'm through with it I'm through with it I'm through with it.
cgv	okay you don't get any snacks tonight.
kid	which which book you wan(t) (t)a took over there.
cgv	which book.
kid	yeah.
cgv	let's not take your new books then they'd get full of clay.
kid	okay I'm not I'm just taking them I'm not playing with I'm playing with clay I'm gon (t)a put them on the out on the sidewalk.
cgv	you're going to put your books on the sidewalk.
kid	no.
kid	not not a sidewalk here.
cgv	at school.
kid	no.
kid	a sidewalk at school.
cgv	that's what I said at school are you going to eat any of this Abe.
kid	no.
cgv	okay.
kid	you get a snack you can get a snack.
cgv	I can get a snack I ate my dinner.
kid	why I don't get a snack.
cgv	because you didn't eat your dinner if you don't eat dinner then you don't get any snacks later.
kid	yeah I can I can eat my rope I can eat my rope.
cgv	what Abe.
kid	I can eat yyy rope.
cgv	how are you going to eat a rope.
cgv	that doesn't have anything nutritional in it at all.
kid	I can eat a rope please get me a rope please.
cgv	how am I going to get you a rope.
kid	you get me a rope please I wan(t) (t)a paint a picture I wan(t) (t)a paint a picture.
cgv	right now.
kid	yeah when I go when you go when we start going at school.
cgv	you want to paint a picture until we go to school.
kid	yeah.
cgv	what was that.
kid	a fart.
cgv	who farted.
cgv	must have been Mommy.
cgv	no it wasn't me did you fart Abe.
kid	I didn't farted Daddy farted.
cgv	I think you're right Abe do you want to use your watercolors.
kid	huh.
cgv	do you want to paint with watercolors.
kid	no with with those little things.
cgv	oil pastels.
kid	no those paints.
cgv	Tempra paints.
kid	no fingerpaints with a brush.
cgv	do you wan(t) (t)a fingerpaint with a brush.
kid	yeah.
cgv	that's hard to do Abe.
kid	I want little I want the little paints.
cgv	okay just a second.
