participant	content
cgv	yeah do you think that's fair.
kid	hey Mommy how's my hair look.
cgv	your hair.
kid	yeah can I see.
cgv	yeah you can go look in your mirror.
kid	I bet it looks silly [=! laughs] some hair's up some hair's up.
cgv	uhhuh okay now we can all eat together.
kid	good I was waiting for you.
cgv	did you and Dad get to sleep late today.
kid	I don't know tell me what time it was when we woke up.
cgv	it was about nine o'clock Abe jumped on my head.
kid	I didn't jump on your head I put a pin in your eye [=! laughs] I said +"/..
kid	+" get up you lazybug@wp.
kid	Mom four more weeks (be)fore my birthday.
cgv	uhhuh what kind of party do you want.
kid	a Mickey Mouse one if you want to make me that kind.
cgv	do you want a cake or do you just want to have a pinata@s.
kid	pinata@s I want both those things.
cgv	what's a pinata@s.
kid	something you put toys in and then you get em out and then who makes it go who cracks it open gets to do it a lot of more times.
cgv	gets to do what a lot more times.
kid	bang it on a lot more times with a bat.
cgv	would you rather have the pinata@s here or in Texas.
kid	I would have it right here oh I know what we could have a peanut butter sandwich.
cgv	for your party.
kid	uhhuh.
cgv	that's a neat idea I could make you a special loaf of bread varnish it and you could keep it in your room.
kid	that would really be silly.
cgv	it sure would.
kid	do that do that okay.
cgv	would you like that.
kid	uhhuh.
cgv	did you tell Mom what we did this morning.
kid	watch cartoons.
cgv	you did.
kid	uhhuh.
cgv	did you tell her what you played with.
kid	what did I play with.
kid	I don't know.
cgv	oh come on.
kid	oh the Indians and the cowboys and those dinosaurs.
cgv	tell her what happened.
kid	the dinosaurs winned@n.
cgv	what did they do to the Indians and cowboys.
kid	they fighted they fighted in the grass.
cgv	was it a long fight.
kid	no they fought a lot of times.
cgv	tell Mom why the dinosaurs always won.
kid	(be)cause because some of em were little and some of em were big.
cgv	is that the only reason that the dinosaurs won.
kid	yep.
cgv	I thought there was another one.
kid	no that's the only one.
cgv	I thought the dinosaurs were really fast.
kid	yep that's the other one the dinosaurs were really fast and they jumped up in the air so so the Indians didn't have time.
cgv	didn't have time to what.
kid	throw their spears.
cgv	that's right don't put that in your mouth.
kid	I wasn't I was taking this off that's the easy way boy it's hard way to put it on.
cgv	this will be good for lunch tomorrow right Abe.
kid	what.
cgv	corn chowder.
kid	I I don't like it.
cgv	you will tomorrow when I tape your hands behind your back open your mouth and pour it down your throat.
kid	no.
cgv	what would you do if I did that.
kid	I would spank you.
cgv	how come.
kid	because I hate it.
cgv	oh what would have happened if we would have woken up this morning and there would have been snow on the ground.
cgv	what would we have done.
kid	then we would have to put on our winter jackets.
cgv	what else would you need.
kid	mittens.
cgv	what about your legs.
kid	warm pants.
cgv	why would you need warm clothes.
kid	because the snow.
cgv	what does snow do to you.
kid	snow would get freezing cold.
cgv	yeah it's cold when we have snowball fights this year I'm gon (t)a get you and Dad good.
kid	no I would go behind you and hit you in the head.
cgv	you can be on my side and we'll get Daddy okay.
kid	yeah.
cgv	I'll make a snowball as big as this table and smash you both.
kid	I'll make a biggest one and smash your head off.
cgv	are snowballs heavy.
kid	yeah you bet.
cgv	it depends on what size they are right.
kid	yeah they might be Mommy's size.
cgv	would that be big or small.
kid	big.
cgv	what would Daddy be.
kid	he would be so big that he would pound himself into the ground.
cgv	why.
kid	because your self would do it.
cgv	why would my self do it.
kid	your self would hate you.
cgv	that's silly.
kid	Momma.
cgv	what.
kid	aren't you coming back.
cgv	yeah I'm going to get my shoes.
kid	where are you going.
cgv	my feet are cold.
kid	one time Mom was walking outside without shoes and she stepped in dog poop.
cgv	I had my shoes on I had my shoes on.
cgv	when did Mom do that Abe.
