participant	content
cgv	yeah but it's going to be a surprise.
kid	uhhuh can I have a cookie Momma.
cgv	no we're going to eat dinner.
kid	can I have something to eat.
cgv	yeah when we eat dinner.
kid	you always say that Momma.
cgv	well you're not going to starve before dinner.
kid	Mommy you always do this.
cgv	oh.
kid	I broke this.
cgv	don't play with that.
kid	I broke it it's too late it's too late.
cgv	what do you want for dinner.
cgv	we're having omelettes.
kid	a grilled cheese okay Mom.
kid	not a omelette.
cgv	plus what.
cgv	some eggs.
kid	no plus some eggs.
kid	no a grilled cheese with bologna or toast that's fair that's fair you'll have ta tell em what I want for Christmas I mean for my birthday you know that.
kid	you know that Momma.
cgv	just a second Abe I can't hear you while the faucet's running.
kid	okay is the Flinstones on.
cgv	no it'll be on in a little while.
kid	the Flintstones will.
cgv	what time do they come on.
kid	I don't know Mom what time is the Flintstones gon (t)a be coming on.
cgv	I don't know do you want a piece of cheese.
kid	yes two pieces I got two pieces.
cgv	did you tell Daddy that you got to pick out these beautiful apples.
kid	uhhuh but Daddy.
cgv	what buddy.
kid	well only if you wan(t) (t)a eat em we'll only have ta carve em.
cgv	carve em.
kid	uhhuh carve em.
cgv	like a pumpkin.
kid	yeah.
cgv	Stan do you want to have a lot of mushrooms.
cgv	yeah.
cgv	how about you Abe.
kid	I don't like mushrooms that's the funniest thing I ever heard I mean that's the dumbest thing I ever heard.
cgv	the funniest or the dumbest.
kid	the dumbest I guess it's gon (t)a start so you'll have to fart it's gon (t)a start so you'll have ta fart this time wah.
kid	I don't want it to start because I don't want to fart.
cgv	Dad today Abe decided that he didn't want to go to Texas for Christmas.
kid	what Momma.
cgv	I told Dad that you decided that you didn't want to go to Texas for Christmas anymore.
kid	I did too don't believe Mom.
cgv	tell Dad why you want to go.
kid	because we'll be lonely all um all Christmas long.
cgv	why.
kid	because we wouldn't have anybody to talk to that's why.
cgv	we'd be lonely if we went to Texas.
kid	no if we stayed home.
cgv	oh.
cgv	he said Christmas is the time to be with the ones you love.
kid	no you did Mom.
cgv	I thought you said that.
kid	I didn't say it you must have said it before we go before we go we better get the tickets.
cgv	right.
cgv	oh Abe's going to go in the seventeenth for his physical.
kid	and I'm not gon (t)a get a shot this is for you Daddy.
cgv	thanks what is it.
kid	a barn.
cgv	a picture of a barn thanks.
kid	and you could see a bird's nest.
cgv	yeah I see that.
kid	here's the hay and here's the window.
cgv	wow.
cgv	that's nice.
kid	and there's the animals Mommy.
cgv	uhhuh.
kid	I have to do my jumping lessons.
cgv	don't jump on the couch.
kid	I won't Mommy can I jump over your sewing machine top.
cgv	I'd rather you didn't Abe that's made out of plastic and it could break rather easily.
kid	okay what can I jump over.
cgv	how about a pillow.
kid	no that's too short that's too short I know what I could use I could use the footstool I'll jump over the footstool.
cgv	okay.
kid	Daddy move your legs.
cgv	okay.
kid	on your mark get set go.
cgv	I think we got some mail here.
kid	we already got some mail.
cgv	oh this is an advertisement for the international folk dance.
kid	folk dance.
cgv	uhhuh that's where you dance folks.
kid	oh boy Mommy I finded something else to jump over Daddy you could use the footstool.
cgv	okay thanks.
kid	this is gon (t)a be really neat who's all invited.
cgv	invited to what.
kid	to the folk dance.
cgv	everybody's invited.
kid	oh man Mommy you should see my set+up.
cgv	your what.
kid	my set+up.
cgv	oh your set+up that you're making let's see Abe I think you're gon (t)a get injured you could really hurt yourself trying to jump over that.
kid	with this board I think not with this board.
cgv	yeah I don't think the board's a good idea.
kid	I think I can jump over it without the board.
cgv	that's a good idea.
kid	there I jumped over and I didn't get hurt I can jump over this with out getting hurt.
cgv	good do you want toast Stan.
cgv	yeah.
kid	Mom I want some a grilled cheese with toast.
cgv	okay.
kid	Dad this this is a picture where they grow corn in Texas.
cgv	oh.
kid	Dad when I'm done doing it tell me how to spell Texas okay.
cgv	okay.
kid	they say +"/..
kid	+" what's the corn made out of.
