participant	content
cgv	is this the record that goes in it.
kid	yeah because +....
cgv	oh I see this record goes in.
kid	yeah put it where the other records are okay.
cgv	up here with the other records.
kid	yeah.
cgv	is that your record.
kid	yeah it is mine and don't take it to school.
cgv	oh I won't I'll leave it right here.
kid	know why I don't want you to.
cgv	no why.
kid	did I eat all of my dinner.
kid	can I have a snack or something.
cgv	yeah in a little while okay.
kid	okay.
cgv	listen why don't you go hide and I'll get you a small surprise okay.
kid	okay I'm gon (t)a go hide.
cgv	okay go ahead okay.
kid	I think it's gumdrops nope yep how long it's how long +....
cgv	what.
kid	I said +"/..
kid	+" how long.
kid	uh I said I wanted to play a game pretty soon and how long my our game will be finished.
cgv	oh how long until the game's ready to play.
kid	uhhuh.
cgv	well I have to finish the game and then we can play okay.
kid	okay.
cgv	what kind of game would you like to play.
kid	uh a animal game.
cgv	okay I think I can make up an animal game first I have to make it up and then we'll play okay.
kid	okay when you make it up we're gon (t)a play it now.
cgv	not now but pretty soon.
kid	when you start a game you say uh okay the game is finished let's play it and one say +"/..
kid	+" yeah yeah let's do it.
kid	no no &m later let's do it now are you gon (t)a say that.
cgv	am I going to say what.
kid	I say uh are you gon (t)a say +"/..
kid	+" the game's finished.
kid	oh let's play it no no let's wait until later yeah yeah let's do it now.
cgv	okay let me get it finished and then we can play.
kid	oh a clown mm.
cgv	what are you doing.
cgv	huh.
kid	see I'm doing this.
cgv	oh.
kid	this is a game give it to me a song could be later a song could be now I'm gon (t)a get a game started.
cgv	you're going to get a game started.
kid	yeah.
cgv	oh you got the animals.
kid	hey big bird okay now it's ready.
cgv	it is ready.
kid	now it's ready.
cgv	do you want to play a short game.
kid	no a long game.
cgv	why don't we play short game right now.
cgv	okay.
kid	and then after that we will play a long game right.
cgv	right.
kid	okay.
cgv	when did the giraffe kiss Big_Bird.
kid	I think a long time.
cgv	oh okay why don't we play a game later on.
cgv	okay.
cgv	I'll have a game ready later on okay.
kid	how (a)bout I think now.
cgv	I don't have a game ready to play yet.
kid	are you starting it.
cgv	I'll start it as soon as I can okay.
kid	hey I started it now.
cgv	you did start it didn't you.
kid	yeah (ex)cept you didn't started it so I started it.
cgv	oh hey what are you doing.
kid	I'm gon (t)a put my hands on your mouth so you won't talk.
cgv	why.
kid	now you can't talk can you.
cgv	no.
kid	now you can talk.
