participant	content
cgv	you have to tell me what you want I'm not going to guess.
kid	okay peanut butter and cinnamon.
cgv	okay.
kid	and honey okay.
cgv	okay.
kid	I wonder where Mommy is.
cgv	at work.
kid	I mean Mommy's top.
cgv	Mommy's what.
kid	Mommy's top.
cgv	oh.
kid	know what I got Jason.
cgv	what did you get Jason.
kid	huh.
cgv	what did you get Jason.
kid	a top.
cgv	oh I just cut your sandwich into two instead of four okay.
kid	I like it into four.
cgv	I know but this sandwich is too messy for that.
kid	oh I see what you mean.
cgv	do you want toast too.
kid	uhhuh does Joey still go to my school.
cgv	huh.
kid	does Joey still go to my school.
cgv	yeah doesn't he.
kid	I though he had changed his mind and had started to go to another school.
cgv	I don't think so.
kid	I do think so.
cgv	what have you been doing.
kid	eating.
cgv	huh.
kid	playing and eating.
cgv	oh.
kid	no just watching cartoons.
cgv	oh.
kid	why are you frowning for.
cgv	I'm not frowning.
kid	uhhuh.
cgv	I don't mean to frown what do you want on your toast.
kid	a sandwich.
cgv	no what do you want on your toast.
kid	the same thing I had on my first sandwich.
cgv	how (a)bout jelly instead.
kid	jelly and peanut butter I want jelly and peanut butter okay.
cgv	okay what did you do yesterday when Jason came over.
kid	played.
cgv	what did you play.
kid	outside.
cgv	what did you do outside.
kid	played.
cgv	I know but what kind of playing.
kid	you know like bats.
cgv	like what.
kid	bats.
cgv	what kind of game is that.
kid	one bat has to win and two other things and the lion have to get the bat.
cgv	oh the bat tries to run away.
kid	no the bat tries to win.
cgv	but how does he win.
cgv	I don't understand.
kid	well it's sort of a easy game.
cgv	well tell me.
kid	one just has to run off and the two bats have to try to catch it and you know what.
kid	we didn't have ta.
cgv	you didn't have ta what.
kid	catch the lion.
cgv	how come.
kid	well.
cgv	how come.
kid	because we didn't want to catch it I think.
cgv	why didn't you want to catch it.
kid	oh well I'll tell that later I can't tell any more.
cgv	how come.
kid	because I don't know the other things.
cgv	oh you don't know about the game.
kid	not very much why didn't you cut this sandwich in three pieces.
cgv	(be)cause it has too much jelly on it.
kid	oh try to throw it right here try to throw it and make it stay up.
cgv	okay.
kid	no I meant right here.
cgv	oh.
kid	watch I won.
kid	I made it stay up.
cgv	uhhuh.
kid	did we both win.
kid	how did it land.
cgv	like that.
kid	we both winned@n you know what.
cgv	what.
kid	I wish Jason hadn't gone to his grandmother's.
cgv	is he at his grandmother's.
kid	yeah.
cgv	he'll be home later today I think.
kid	yeah.
cgv	what are we going to do this afternoon.
kid	what what kind of game would you like to play.
cgv	I thought we might go see the show.
kid	oh yeah the four musketeers no the five musketeers.
cgv	huh.
kid	on some other day on the end I I think they're gon (t)a have five musketeers.
cgv	you think so.
kid	uhhuh I'd like some other toast.
cgv	eat that first okay.
kid	okay one without cinnamon.
cgv	maybe after we go to the movie we can go to Minnehaha.
kid	ride our bikes.
cgv	I don't think so maybe when we come home you and Mommy can go on a bike ride.
