participant	content
cgv	you're the only one who hasn't said anything.
kid	thank you.
cgv	oh you like it.
kid	uhhuh what you making.
cgv	I'm chopping pecans up so that they'll be small and I can put them into the cookies.
kid	oh what you making.
kid	you making.
kid	what you making Terry.
kid	you making.
kid	oh apples in that sugar I like sugar.
cgv	just a minute here lick this beater don't eat the sugar.
kid	give me this is sugar no not sugar what those have.
kid	birds.
kid	those have birds.
kid	that's a bird.
cgv	you can eat this one Abe.
kid	that this is yummy.
cgv	are these your favorite kind too.
kid	uhhuh all done off.
cgv	Daddy turned the tv off all that zooming gets to you after a while.
kid	uhhuh those are mine favorite my mommy makes uhhuh these are good Mommy more me.
kid	Mommy more more cake.
kid	more cake.
cgv	no these are for the bake+sale.
kid	I want more cookies I want more cookies.
cgv	no I don't think you should have any more you'll get a bad tummy+ache.
kid	I wan(t) (t)a eat coconut.
kid	uhhuh I want one hot hot.
kid	I want a big cookie I want a big cookie.
cgv	the big cookies aren't done yet you'll have to wait a while.
cgv	what are you doing Abe.
kid	we making cookies.
cgv	you're making cookies.
kid	uhhuh don't eat them you don't eat them.
cgv	you don't eat them I can eat them.
kid	uhhuh what's that Terry.
kid	what's that Terry.
kid	uhhuh.
cgv	are you ready to go to bed Abe.
cgv	it's hot so you can sleep in the nude if you want to.
kid	what nude.
cgv	nude is when you sleep without any clothes on.
kid	uh that nude.
kid	me walk around nude.
