participant	content
cgv	who's quiet.
kid	you have to be quiet you're a cuckoo.
cgv	who's cuckoo.
kid	you are.
cgv	is that good.
kid	uhhuh.
cgv	what are you thinking about.
kid	nothing.
cgv	you're not thinking about anything.
kid	no.
cgv	what are you going to do tonight while I'm gone Abe.
kid	huh.
cgv	what are you going to do tonight while I'm gone.
kid	where are you gon (t)a be.
cgv	I'm gon (t)a go visit Coleen in the hospital.
kid	how come.
cgv	because she'd like some friends to come to see her.
kid	I wan(t) (t)a come too.
cgv	well they have a sign which says +"/..
cgv	+" No children allowed.
kid	I just want to.
cgv	you know what.
cgv	that special's on tv with lions and tigers don't you want to watch that.
kid	no.
cgv	what did you do today.
kid	I don't know.
cgv	you don't know.
cgv	well who knows if you don't know.
kid	I don't know.
cgv	you didn't do anything.
kid	you did.
cgv	I did what.
kid	you played today.
cgv	I played today.
kid	yeah with me.
cgv	when.
kid	you didn't go to school.
cgv	I did too.
kid	no you didn't.
cgv	what did I do.
kid	I played with you and you played with me that's what.
cgv	when I came home from school I played with you right.
kid	yep no you didn't you played right out there all by yourself.
cgv	you're being silly.
kid	how long the lion show will be on.
kid	is it seven o'clock.
kid	is it time.
cgv	no we have to wait one hour okay.
cgv	one hour.
kid	I wan(t) (t)a drink hot chocolate while we watch the show okay.
cgv	okay I think we can arrange that.
kid	Daddy.
cgv	uhhuh.
kid	I love you.
cgv	I love you too Abe.
kid	I love Mommy too.
cgv	I love you too Abe.
kid	Lovey loves me too know what.
kid	my bunny's name is Lovey Lovey loves you too.
cgv	Lovey loves me.
kid	yeah.
cgv	that's nice.
kid	I made eyebrows on my elephant.
cgv	yeah I saw that that's really nice.
kid	know what.
kid	I love my paddle too.
cgv	yeah.
cgv	Mommy told me that you've been practicing all day with your paddle have you.
kid	yeah I have.
cgv	what are you practicing for.
kid	because I love my paddle.
cgv	well what are you practicing in order to do.
kid	I'm playing awoh corter_cats@c.
kid	corter_cats@c.
kid	know what are corter_cats@c Momma.
cgv	what.
kid	they're real yucky fish yucky yucky fish.
cgv	where did you see em.
kid	I dreamed about em today.
cgv	oh when did you dream about em.
kid	when when I sleeped.
cgv	when.
kid	when I took a nap.
cgv	today or last night.
kid	today when I took a nap while you were at school.
cgv	oh.
kid	see.
kid	see.
kid	they look like this they're like paddles.
cgv	they look like paddles.
kid	yeah.
cgv	what do they like to eat.
kid	they like to eat bread that's all they like to eat.
cgv	just bread.
kid	yeah bunny bread.
cgv	would you like some bunny bread Abe.
kid	yeah no no I'm not a fish like that.
cgv	I know would Abe Duncan like some bunny bread.
kid	yeah is this how you do it.
kid	is this how you do it.
cgv	uhhuh that's right.
kid	where's your paddle at.
cgv	right here.
kid	where's Mommy's paddle.
cgv	we still have to get her one.
cgv	I thought I could just rent one Abe.
kid	how.
kid	how Mommy.
cgv	each time we go canoeing I'll tell the man that I don't have a paddle and that I'd like to rent one.
kid	they're pink Mommy those kind of fishes they're pink.
cgv	pink.
kid	yeah.
cgv	oh pink fish.
kid	what kind of fish are you talking about.
cgv	what kind did you say.
kid	I don't know what kind of fish I was talking about Dad.
cgv	paddle+fish.
kid	huh.
cgv	were you talking about paddle+fish.
kid	yeah paddle+fish cattle+fish catfish catfish Momma.
cgv	they're like catfish.
kid	yeah they're like this and they have so slippery whiskers.
cgv	one time we went to the ocean and Daddy caught a dog+fish.
kid	what was that.
cgv	what.
kid	where's that dog+fish Daddy caught.
kid	I never seen a dog+fish before.
cgv	it's in the ocean he put it back in the ocean.
kid	hey hey this is really heavy I can't lift it very easily turn it on.
cgv	it is on.
kid	I can't hear it my voice.
cgv	the mike's on I'll let you hear your voice in a little while it takes a while to warm up.
kid	oh hey where's my little bucket.
cgv	I don't know we'll have to find it go hide and I'll get you a surprise.
kid	I'm hiding.
cgv	you are.
kid	yeah can't you see me.
cgv	okay come on.
kid	that hand yeah Momma look a gumdrop.
cgv	wow.
kid	did you know how to make gumdrops.
cgv	how do you make em.
cgv	what ingredients do you need.
kid	I don't know what ingredients do you use to make gumdrops Dad.
cgv	sugar.
kid	sugar Momma.
cgv	and honey.
kid	and honey Momma and what else.
cgv	and food coloring.
kid	food coloring too.
cgv	oh how do they taste.
kid	pretty fine get me another one.
cgv	maybe later on you can have another one did you play in the snow today.
kid	huh.
cgv	did you play in the snow today.
kid	no.
cgv	yeah we did.
kid	when.
cgv	we went out today.
kid	yeah we played in the snow.
cgv	what did you do.
kid	we just played awoh there's water on your desk.
cgv	where.
kid	right there see.
