participant	content
kid	giraffe's don't go fast.
kid	tree tree tree.
cgv	what cha doing Abe.
kid	huh.
cgv	Abe come over here.
kid	what you got in your hand.
cgv	what have I got in my hand.
kid	uhhuh.
cgv	what a you think I got.
kid	I don't know.
cgv	do you want to see.
kid	uhhuh oh.
kid	cards.
cgv	do you want Daddy to help you.
kid	uhhuh I'm taking them.
cgv	you're gon (t)a take them.
cgv	okay.
kid	Mom.
kid	I got cards.
cgv	go show Mom.
kid	Mom.
kid	I got cards.
kid	I got cards.
kid	Mom I got cards.
cgv	oh look at those they sure are tiny.
kid	Mom see them.
cgv	uhhuh how'd you get those.
kid	my Daddy got them.
cgv	Abe you like those don't you.
kid	uhhuh.
cgv	Abe what are those for.
kid	for me.
cgv	oh they're for you.
kid	uhhuh.
cgv	what'll you do with them.
kid	play bridge with them.
cgv	you'll play bridge with them.
kid	uhhuh when my Mom gets tiny.
cgv	oh when Mom gets tiny you'll play bridge with them.
kid	uhhuh.
cgv	those are nice cards aren't they.
kid	uhhuh there's some people cards here.
cgv	I guess that when I get tiny that I'll get put to bed and Abe will stay up to play bridge.
cgv	Abe.
kid	huh.
cgv	what are those cards for.
kid	Abe.
cgv	they're for Abe huh.
kid	Momma don't leave me.
kid	don't leave me Mom.
kid	don't leave me Mom.
cgv	what's the matter.
cgv	Abe what's wrong.
cgv	I'm not going to leave.
kid	I wan(t) (t)a get those cards off.
cgv	well you can get them off who said that I was going to leave you.
cgv	do you want me to help you.
kid	uhhuh they're tiny and little Mom I can take this part off Mom more cards Mom.
cgv	more cards.
kid	uhhuh.
cgv	more and more and more.
kid	Mom two kings on it.
cgv	I'm gon (t)a call the library.
kid	huh.
cgv	I'm going to call the library we'll go down there if it's open.
kid	why Mom.
cgv	Abe.
kid	huh.
cgv	what's this Abe.
kid	a horsie.
cgv	is this your horsie.
kid	uhhuh.
cgv	what's this horsie for.
kid	for Abe.
cgv	what do you do with it.
kid	go riding.
cgv	you go riding on it.
kid	riding.
cgv	where do you ride.
kid	ride from the elephants and elephants don't get me.
cgv	the elephants try to get you.
kid	uhhuh I don't like elephants.
cgv	I do.
cgv	I do too and I'm going to have an elephant sandwich.
cgv	uhhuh and leaves off the trees do you want the little container to put the cards in.
kid	uhhuh.
cgv	okay.
kid	Mom I can't do this Mom.
cgv	you can't put them all in.
kid	uhhuh.
cgv	Abe you putting them in there.
kid	uhhuh I can't put them all in Mom.
cgv	just a second I'm on the phone.
cgv	you can't fit them all in Abe.
kid	uhhuh you help me please Dad.
cgv	okay just a second okay I'll help you Abe say what is this for.
kid	for for cards.
cgv	this is for the cards huh.
kid	uhhuh.
cgv	okay let's see if we can get them all in the container let's both do it okay.
kid	okay.
cgv	what are you going to do with these cards Abe.
kid	put them in the container.
cgv	oh you're going to put them in the container.
kid	uhhuh can't put them in a big container.
cgv	you are going to put them in a big container.
kid	hunhunh.
cgv	you're going to put them in this tiny one.
kid	uhhuh.
cgv	you can't put them in a big container huh.
kid	hunhunh here Daddy.
cgv	okay now I'll put them in here and you put the top on okay okay look go show Mom.
kid	Mommy I got em all and put them in.
cgv	you got them all inside.
kid	uhhuh and you didn't come.
cgv	well I helped you at first.
kid	and I did and my Daddy did.
cgv	oh you cooperated that's fine.
kid	that's fine I wan(t) (t)a go at the library Mom see it's open.
cgv	it's closed Abe I already called Dad are there any numbers in this phone book you want before I throw it away.
cgv	I don't think so.
kid	I like this phone book Mom I like this phone book Mom don't draw on that Mom that's not paper.
cgv	uhhuh that's paper.
cgv	uhhuh.
kid	draw right there okay.
kid	right there okay.
kid	right there Mom.
cgv	just a second.
kid	I have ta go I have ta go.
kid	where's the phone book.
cgv	hold it not yet you can draw on it in just a second okay.
kid	I wan(t) (t)a turn the light on Mom Mom I can't do this Mom.
cgv	you like that.
cgv	you like that.
kid	no please no no you like that.
cgv	do you like that.
kid	no no no I don't like that Mom where mine.
kid	where mine.
kid	where is it.
cgv	where's what.
kid	my cards.
cgv	I don't know we'll look for them later.
kid	Mom I wan(t) (t)a go to that library and go in it.
cgv	what are you going to do when you get in.
kid	I get a book Snow White and Seven Drawfs.
cgv	oh that would be a really nice book to get if we could ever find it.
kid	I wan(t) (t)a go now.
cgv	we can't go now the library's closed so we can go tomorrow morning.
kid	I wan(t) (t)a go now I wan(t) (t)a go in and get a book.
cgv	Abe we can't go now okay.
cgv	we'll go tomorrow.
kid	don't hit me any more Mom don't hit me any more.
cgv	I won't you hit me first don't hit me and I won't hit you okay.
kid	milk.
cgv	you want your milk.
kid	uhhuh my milkie I wan(t) (t)a go someplace Mom I wan(t) (t)a go someplace.
cgv	okay we'll go someplace.
kid	I wan(t) (t)a go get a library book I wan(t) (t)a go okay.
cgv	Abe the library is closed would you like to go on a bike ride.
cgv	we'll look for your wagon.
kid	my milkie I wan(t) (t)a go to the library what's this Mom.
cgv	pancake mix.
kid	I wan(t) (t)a see it Mom I wan(t) (t)a see it Mom.
cgv	leave it like that.
kid	I wan(t) (t)a see it.
cgv	not now Abe.
kid	I can't work this Mom.
cgv	you can't.
kid	huh.
cgv	those go on the bottom.
kid	on here Mom.
kid	on here.
kid	where's another one Mom.
cgv	underneath there.
kid	huh.
cgv	it's underneath there.
kid	it's underneath it that's yucky I can't get this out Daddy I can't get this out.
cgv	come here and I'll help you.
cgv	are you ready to go for a ride.
kid	I wan(t) (t)a go look for my wagon and go to library.
cgv	we'll go to the library in the morning I've already explained that it's closed tonight.
kid	I wan(t) (t)a go find my wagon.
cgv	okay.
kid	I wan(t) (t)a go to library too I wan(t) (t)a go to the library's closed.
cgv	huh.
kid	I wan(t) (t)a go +....
cgv	bye Dad.
kid	bye Dad.
cgv	bye have a good time.
