participant	content
cgv	they are apples.
kid	uhhuh we on Saturday night we make pizzas and tacos.
cgv	yeah.
cgv	we can't decide which to make pizzas or tacos.
cgv	why don't we have both.
kid	uhhuh.
cgv	uhhuh right.
kid	oh.
cgv	when are we going to make that.
kid	on Friday or Thursday.
cgv	on Friday or Thursday.
kid	uhhuh.
cgv	we were thinking about using that hot cheese on tacos you know in slices.
kid	let's let's eat pizza instead Mom.
cgv	okay you'd rather have pizza.
kid	uhhuh.
cgv	okay.
kid	my owie feel better Daddy my owie feel better.
cgv	I'm glad Abe how did you do that.
kid	this owie don't have anything on it.
cgv	it hurt but it didn't break the skin Abe.
kid	yeah.
kid	you want some walnuts.
kid	yeah yeah.
cgv	how did you hurt your leg Abe.
kid	no my knee my knee.
cgv	your knee.
cgv	how did you do that.
kid	I hurt it on the on the on the rocks.
cgv	oh.
cgv	I thought you fell down in the parking lot.
kid	on the rock parking lot.
cgv	on the rocks in the parking lot.
kid	uhhuh we missed you Edna.
kid	we missed you we missed you.
kid	uhhuh.
kid	oh.
kid	oh.
cgv	did you tell Edna who you played with last night Abe.
kid	who.
cgv	Lynnie.
kid	Lynnie.
kid	yeah.
cgv	Abe didn't have his nap and didn't feel like being mothered.
kid	I had a nap at Lynnie's house.
cgv	you got what.
cgv	he took a nap at Lynnie's house.
cgv	oh.
kid	uhhuh.
cgv	from about twelve forty five to two o'clock.
cgv	she's beautiful really sweet.
kid	I like her I like Lynnie.
cgv	that's good.
cgv	she likes you too Abe.
kid	huh.
kid	I think so.
kid	okay.
kid	uhhuh.
cgv	you can walk around and pick up apples together.
cgv	we'd better not talk about that there might not be any apples we'll come over early tomorrow +....
kid	I miss you too hey I miss you too.
cgv	you miss me.
kid	uhhuh.
cgv	good I miss you too.
cgv	when do you miss Dad.
kid	we goed@n in the car and I miss (th)em.
kid	you are pretty good for us.
kid	um um hide on it Mom um.
cgv	she has long shoestrings doesn't she.
cgv	all the way up.
kid	I have I have big shoe too.
kid	yeah you have to wear your boots in the Winter too.
kid	when I when when when I when we go in the car there be we go camping and fishing another week I want to +....
kid	and picking berries.
cgv	and waking up and cooking breakfast on the camp+fire.
kid	yeah.
cgv	that's what I want to do the weekend of the twenty seventh.
kid	that we do when we go camping and roast and we bring marshmallows.
cgv	and make some hot rolls to bring and warm up on the fire.
kid	yeah.
cgv	that's a good idea you had Abe.
kid	and get some bears too.
cgv	see some bears.
kid	uhhuh see some bears.
cgv	and find raccoons.
kid	yeah find raccoons.
cgv	and look for other animals' footprints.
kid	yeah make and see antelopes.
kid	I like antelopes.
cgv	I like canteloupes cantaloupes] too Abe.
kid	I like canteloupes cantaloupes] food and and they taste good.
cgv	when did you ever eat one.
cgv	I've been trying to get you to eat em ever since you were born still haven't eaten any.
kid	when I um when I look up and see leaves staying on the trees.
cgv	uhhuh see one tree doesn't have any leaves left now.
kid	that tree has some.
cgv	oh this is just beautiful would you like a grilled cheese sandwich.
kid	Mommy some yogurt.
cgv	would you like your yogurt now.
kid	my yogurt now.
cgv	yea yogurt now yea yogurt now I'd like some yogurt too.
cgv	no you won't.
cgv	oh I can't have any.
kid	Daddy you can you can +....
kid	you can have some of it yeah you can have some yogurt.
cgv	Abe you're getting so good about sharing your things oh that coffee pot sme:lls so good.
cgv	we should probably keep that always you know with water boiling in it or something just have the smell generated throughout the house.
cgv	you want us to bring that one or the sixteen cup.
kid	I need peanut butter and <and foo(d)> and green food coloring okay.
cgv	this is what he puts in his yogurt just (a)bout makes my stomach turn.
cgv	peanut butter and food coloring.
cgv	Abe loves it.
cgv	what color is it going to be this week Abe.
cgv	or today well tell us.
kid	um I don't know.
cgv	you don't.
kid	you have one night you get me yellow I didn't ask for yellow.
cgv	you want yellow.
cgv	he didn't ask for yellow.
cgv	you want yellow now.
kid	green and yellow.
cgv	you're supposed to stir it up Abe.
kid	I'm licking the spoon off.
cgv	oh you're licking the spoon I see good idea to lick the spoon.
kid	I like your kitty+cat Edna.
kid	I like it.
kid	green.
kid	it disappeared.
kid	&m pee+pee.
cgv	getting full.
kid	I got full.
cgv	eat it all up.
kid	I don't want my yogurt I have a mustache.
cgv	you have a mustache.
kid	uhhuh.
cgv	what color do you think it is.
kid	it's white.
cgv	how could it be white if your yogurt's green.
kid	I grew a green and white mustache <gree(n)> green heehee heehee hee(hee).
cgv	I think you're being silly did you tell Edna what was on the wall in the living room last night.
cgv	in Lynnie's house.
