participant	content
cgv	uhhuh it's September fifth.
kid	September fifth.
cgv	uhhuh what do you want to do.
kid	play Mickey Mouse.
cgv	you want to play Mickey Mouse.
kid	uhhuh no I wan(t) (t)a fish I have ta go outside and fish.
cgv	let me see your fishing pole.
kid	no I go fish for three minutes.
cgv	you aren't going to tell Dad how you hit your head on the slide.
kid	no.
cgv	why not.
kid	I went like this and hit my head.
cgv	you did.
kid	uhhuh.
cgv	what happened when you fell down off your chair.
kid	I felled fell] +ed] down on my back.
cgv	right that was really frightening wasn't it.
kid	uhhuh.
cgv	why did you fall down.
kid	I didn't fall down and and I heard a fly in the river.
cgv	you saw you heard a fly in the river.
kid	uhhuh Mom I'm gon (t)a go catch a fish for dinner.
cgv	tell Daddy what you use for bait.
cgv	how are you going to catch a fish.
cgv	tell me.
kid	like this a fish hit me when I catch a big fish hit me.
cgv	when you catch a big fish he'll hit you.
kid	uhhuh and then I fall down and I hurt myself.
cgv	what do you use for bait.
kid	I don't know.
cgv	worms.
kid	no minnows.
cgv	minnows.
kid	uhhuh.
cgv	you know what.
kid	uhhuh.
cgv	I bet if you used one of those orange fish you could catch something what do you think.
kid	what orange fish.
kid	what orange fish.
kid	I never heard of that my life.
cgv	you never heard of that in your life.
kid	I wan(t) (t)a go catch a corn fish.
cgv	do you want to use this orange fish for bait or do you want to leave it here.
kid	leave it there.
cgv	okay maybe I can find something for you to use for bait do you need a bobber.
kid	uhhuh.
cgv	okay I'll get you one.
kid	I guess I'll have a bobber.
cgv	you guess you'll have a bobber.
kid	uhhuh I need one.
cgv	okay I'll get one for you.
kid	that's my bobber.
kid	that's my bobber.
kid	Daddy don't hurt your two fishing poles.
cgv	I won't Abe do you like those.
kid	uhhuh.
cgv	do you like this bobber.
kid	uhhuh I I will fix it.
cgv	do you want to do it or do you want Dad to help you.
kid	I do it I can't.
cgv	do you want me to help you.
kid	uhhuh.
cgv	where should it go.
cgv	right about here.
kid	uhhuh right about there.
cgv	okay.
kid	fix yours like that I can't fish like that.
cgv	oh sure you can you know what.
kid	uhhuh.
cgv	we have to go fishing again.
kid	uhhuh we have to go fishing in a canoe trip.
cgv	you want to go canoeing and fish.
kid	uhhuh.
cgv	okay maybe one weekend soon.
kid	I catch a fish like that this is my big fishing pole this one I got a birthday.
cgv	here's your bobber all ready to go what else do you need to catch a fish.
kid	a hook.
cgv	a hook.
kid	uhhuh.
cgv	okay let Dad see if he can find a hook oh I found a special kind of hook here.
kid	what's that kind of hook.
kid	I don't believe that kind of hook.
cgv	this kind.
