participant	content
cgv	then you'd be really warm those look like overalls don't they.
kid	these aren't overalls Mom why do they call them overalls.
kid	why do they call those pants overalls.
cgv	because they go over your other clothes.
kid	so do jackets so do snow+mobile suits.
cgv	uhhuh.
kid	Mommy can I have gloves on.
cgv	uhuh I think gloves would be best your mittens are saturated.
kid	huh.
cgv	I think gloves would be best your mittens are saturated.
kid	huh.
cgv	I think gloves would be best your mittens are super wet push really hard now.
kid	they're already in.
cgv	are they in right.
kid	no I don't think so now it's already in this one won't fit it won't fit I wan(t) (t)a get my snow shovel a@l b@l c@l spell.
cgv	nothing that's the first three letters of the alphabet.
kid	and then d@l a@l b@l c@l d@l Mom why do I need to make so much clean sidewalks.
kid	where's my snow shovel.
kid	Mom you take this off this one is harder you take it off.
cgv	I'll help you.
kid	I think that snow got in here yep I knew that would happen.
cgv	what happened.
kid	yep it happened to the other one too both of my shoestrings froze.
cgv	sit down and I'll help you is Joey coming up.
kid	yes he said after dinner.
cgv	oh.
kid	hey Momma.
cgv	yeah.
kid	would you help me do this one part.
kid	would you help me get these off this one time.
cgv	yeah.
kid	Dad you didn't know what happened to my shoestrings you know what happened to the loops of my shoe strings.
kid	they turned to ice.
cgv	wow.
kid	can you go upstairs and get me some new clothes Mom.
cgv	you can go get em.
kid	I can't find everything.
cgv	I think you need a new pair of pants too these are wet hang em on your rack.
kid	okay can I put em in the bath+room.
cgv	put em on the bath+tub.
kid	I really liked Winterhawk did you like Winterhawk Dad.
cgv	uhhuh we saw it yesterday what are doing Abe.
kid	getting my clothes on.
cgv	oh Abe whatcha what you] doing.
kid	I'm getting my clothes on.
cgv	oh.
kid	Daddy.
cgv	uhhuh.
kid	I can't get em all the way on.
cgv	I'll see if I can help you then.
kid	oh that's why.
cgv	are you okay.
kid	yeah.
cgv	are you just cold.
kid	my hands are cold you don't know what happened today.
cgv	I don't.
kid	Mom was baking some cookies and she got a towel and got it on the hot part that was glass and was hot and that makes it cook and the towel caught on fire.
cgv	what.
cgv	what happened then.
kid	she she got it off of the fire you should see where it caught on fire right close right close to Mom's hand Mom was going like this and the fire was this far away.
cgv	she should be more careful right.
kid	she was putting it in the wrong place.
cgv	she what.
kid	she was putting it in the wrong place.
cgv	oh.
cgv	Abe you're a little squealer.
kid	huh.
cgv	you're a little squealer.
kid	she ate a feather today too.
cgv	she what.
kid	she ate a feather.
cgv	she ate a feather.
kid	yeah.
cgv	what.
kid	you ate a feather.
cgv	why'd she do that.
kid	she said +"/..
kid	+" let me taste this.
kid	and she liked it.
cgv	what do you think would have happened if Mommy would have really eaten a feather.
kid	wow.
kid	she would have choked are feathers poisonous Daddy.
cgv	what.
kid	are feathers poisonous.
cgv	no.
kid	then she would have choked choke she would choke.
cgv	oh.
cgv	I would have had a feather in my throat and it would have tickled me and I'd have coughed and coughed and coughed.
kid	and threw up Dad what did you do today.
cgv	huh.
kid	what did you do today at school.
cgv	what did I do at school today.
cgv	let me see.
kid	Dad don't talk so loud.
cgv	I have to talk like this Abe my throat hurts.
kid	okay.
cgv	I got some stuff to bring home to give to Nat's Mom and Dad.
kid	to Nat's Mom and Dad.
cgv	yeah.
kid	what.
