original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	 do you like that book	[do, you, like, that, book]	[do, you, like, that, book]	[(do, VB), (you, PRP), (like, IN), (that, DT), (book, NN)]	[(do, VB), (you, PRP), (like, IN), (that, DT), (book, NN)]	time199-cond1.txt	time199-time210-cond1
0	kid	i'm sitting over here	[i, am, sitting, over, here]	[i, be, sit, over, here]	[(i, NN), (am, VBP), (sitting, VBG), (over, IN), (here, RB)]	[(i, NN), (be, VB), (sit, VBN), (over, IN), (here, RB)]	time210-cond1.txt	time199-time210-cond1
3	cgv	yeah neither of em won look what was on your back where'd you get that 	[yeah, neither, of, em, won, look, what, was, on, your, back, where, did, you, get, that]	[yeah, neither, of, em, win, look, what, be, on, your, back, where, do, you, get, that]	[(yeah, UH), (neither, DT), (of, IN), (em, NN), (won, VBD), (look, VB), (what, WP), (was, VBD), (on, IN), (your, PRP$), (back, NN), (where, WRB), (did, VBD), (you, PRP), (get, VB), (that, IN)]	[(yeah, UH), (neither, DT), (of, IN), (em, NN), (win, VBP), (look, VB), (what, WP), (be, VB), (on, IN), (your, PRP$), (back, NN), (where, WRB), (do, NN), (you, PRP), (get, VB), (that, IN)]	time199-cond1.txt	time199-time210-cond1
2	kid	because i want to	[because, i, want, to]	[because, i, want, to]	[(because, IN), (i, NN), (want, VBP), (to, TO)]	[(because, IN), (i, NN), (want, VBP), (to, TO)]	time210-cond1.txt	time199-time210-cond1
5	cgv	what abe	[what, abe]	[what, abe]	[(what, WP), (abe, NN)]	[(what, WP), (abe, NN)]	time199-cond1.txt	time199-time210-cond1
4	kid	with what	[with, what]	[with, what]	[(with, IN), (what, WP)]	[(with, IN), (what, WP)]	time210-cond1.txt	time199-time210-cond1
7	cgv	a treasure chest	[a, treasure, chest]	[a, treasure, chest]	[(a, DT), (treasure, NN), (chest, NN)]	[(a, DT), (treasure, NN), (chest, NN)]	time199-cond1.txt	time199-time210-cond1
6	kid	where should i put it	[where, should, i, put, it]	[where, should, i, put, it]	[(where, WRB), (should, MD), (i, VB), (put, VBD), (it, PRP)]	[(where, WRB), (should, MD), (i, VB), (put, VBD), (it, PRP)]	time210-cond1.txt	time199-time210-cond1
9	cgv	are you kidding i'm glad you're kidding	[are, you, kidding, i, am, glad, you, are, kidding]	[be, you, kid, i, be, glad, you, be, kid]	[(are, VBP), (you, PRP), (kidding, VBG), (i, JJ), (am, VBP), (glad, JJ), (you, PRP), (are, VBP), (kidding, VBG)]	[(be, VB), (you, PRP), (kid, VB), (i, JJ), (be, VB), (glad, VBN), (you, PRP), (be, VB), (kid, VBN)]	time199-cond1.txt	time199-time210-cond1
8	kid	i'm gon ta keep it where i keep my guys	[i, am, gon, ta, keep, it, where, i, keep, my, guys]	[i, be, gon, ta, keep, it, where, i, keep, my, guy]	[(i, NN), (am, VBP), (gon, NN), (ta, NN), (keep, VB), (it, PRP), (where, WRB), (i, JJ), (keep, VB), (my, PRP$), (guys, NNS)]	[(i, NN), (be, VB), (gon, VBN), (ta, JJ), (keep, VB), (it, PRP), (where, WRB), (i, JJ), (keep, VB), (my, PRP$), (guy, NN)]	time210-cond1.txt	time199-time210-cond1
11	cgv	 no let's move hurry before the lava gets us	[no, let, us, move, hurry, before, the, lava, gets, us]	[no, let, u, move, hurry, before, the, lava, get, u]	[(no, DT), (let, NN), (us, PRP), (move, VB), (hurry, NN), (before, IN), (the, DT), (lava, NN), (gets, VBZ), (us, PRP)]	[(no, DT), (let, NN), (u, VB), (move, VB), (hurry, NN), (before, IN), (the, DT), (lava, NN), (get, NN), (u, JJ)]	time199-cond1.txt	time199-time210-cond1
10	kid	do you need some more chalk	[do, you, need, some, more, chalk]	[do, you, need, some, more, chalk]	[(do, VB), (you, PRP), (need, VB), (some, DT), (more, RBR), (chalk, NNS)]	[(do, VB), (you, PRP), (need, VB), (some, DT), (more, RBR), (chalk, NNS)]	time210-cond1.txt	time199-time210-cond1
13	cgv	 you must have really good hearing	[you, must, have, really, good, hearing]	[you, must, have, really, good, hearing]	[(you, PRP), (must, MD), (have, VB), (really, RB), (good, JJ), (hearing, NN)]	[(you, PRP), (must, MD), (have, VB), (really, RB), (good, JJ), (hearing, NN)]	time199-cond1.txt	time199-time210-cond1
12	kid	look at this mommy i really like it it's shiny i didn't know chinese people made things this shiny they must be lucky	[look, at, this, mommy, i, really, like, it, it, is, shiny, i, did, not, know, chinese, people, made, things, this, shiny, they, must, be, lucky]	[look, at, this, mommy, i, really, like, it, it, be, shiny, i, do, not, know, chinese, people, make, thing, this, shiny, they, must, be, lucky]	[(look, NN), (at, IN), (this, DT), (mommy, NN), (i, VBZ), (really, RB), (like, IN), (it, PRP), (it, PRP), (is, VBZ), (shiny, JJ), (i, NN), (did, VBD), (not, RB), (know, VB), (chinese, JJ), (people, NNS), (made, VBN), (things, NNS), (this, DT), (shiny, JJ), (they, PRP), (must, MD), (be, VB), (lucky, JJ)]	[(look, NN), (at, IN), (this, DT), (mommy, NN), (i, VBZ), (really, RB), (like, IN), (it, PRP), (it, PRP), (be, VB), (shiny, JJ), (i, NNS), (do, VBP), (not, RB), (know, VB), (chinese, JJ), (people, NNS), (make, VBP), (thing, NN), (this, DT), (shiny, VBZ), (they, PRP), (must, MD), (be, VB), (lucky, JJ)]	time210-cond1.txt	time199-time210-cond1
15	cgv	why don't you like tyrannosaurus rex	[why, do, not, you, like, tyrannosaurus, rex]	[why, do, not, you, like, tyrannosaurus, rex]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (like, IN), (tyrannosaurus, NNS), (rex, VBP)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (like, IN), (tyrannosaurus, NNS), (rex, VBP)]	time199-cond1.txt	time199-time210-cond1
14	kid	we played the new games we fixed the wagon and we opened gifts	[we, played, the, new, games, we, fixed, the, wagon, and, we, opened, gifts]	[we, play, the, new, game, we, fix, the, wagon, and, we, open, gift]	[(we, PRP), (played, VBD), (the, DT), (new, JJ), (games, NNS), (we, PRP), (fixed, VBD), (the, DT), (wagon, NN), (and, CC), (we, PRP), (opened, VBD), (gifts, NNS)]	[(we, PRP), (play, VBP), (the, DT), (new, JJ), (game, NN), (we, PRP), (fix, VBP), (the, DT), (wagon, NN), (and, CC), (we, PRP), (open, VBP), (gift, NN)]	time210-cond1.txt	time199-time210-cond1
17	cgv	why do you like triceratops	[why, do, you, like, triceratops]	[why, do, you, like, triceratops]	[(why, WRB), (do, VBP), (you, PRP), (like, IN), (triceratops, NNS)]	[(why, WRB), (do, VBP), (you, PRP), (like, IN), (triceratops, NNS)]	time199-cond1.txt	time199-time210-cond1
16	kid	no yeah we played with evel knievel that's all that i remember	[no, yeah, we, played, with, evel, knievel, that, is, all, that, i, remember]	[no, yeah, we, play, with, evel, knievel, that, be, all, that, i, remember]	[(no, DT), (yeah, NN), (we, PRP), (played, VBD), (with, IN), (evel, JJ), (knievel, NN), (that, WDT), (is, VBZ), (all, PDT), (that, IN), (i, JJ), (remember, VBP)]	[(no, DT), (yeah, NN), (we, PRP), (play, VBP), (with, IN), (evel, JJ), (knievel, NN), (that, WDT), (be, VB), (all, PDT), (that, IN), (i, JJ), (remember, VBP)]	time210-cond1.txt	time199-time210-cond1
19	cgv	 but he's probably dying see all those big gouges	[but, he, is, probably, dying, see, all, those, big, gouges]	[but, he, be, probably, die, see, all, those, big, gouge]	[(but, CC), (he, PRP), (is, VBZ), (probably, RB), (dying, VBG), (see, VB), (all, DT), (those, DT), (big, JJ), (gouges, NNS)]	[(but, CC), (he, PRP), (be, VB), (probably, RB), (die, JJ), (see, VBP), (all, PDT), (those, DT), (big, JJ), (gouge, NN)]	time199-cond1.txt	time199-time210-cond1
