original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	you have that yogurt dressing remember	[you, have, that, yogurt, dressing, remember]	[you, have, that, yogurt, dress, remember]	[(you, PRP), (have, VBP), (that, DT), (yogurt, NN), (dressing, VBG), (remember, VB)]	[(you, PRP), (have, VBP), (that, DT), (yogurt, NN), (dress, NN), (remember, VB)]	time202-cond1.txt	time202-time206-cond1
0	kid	jello and something else	[jello, and, something, else]	[jello, and, something, else]	[(jello, NN), (and, CC), (something, NN), (else, RB)]	[(jello, NN), (and, CC), (something, NN), (else, RB)]	time206-cond1.txt	time202-time206-cond1
2	cgv	you don't want any	[you, do, not, want, any]	[you, do, not, want, any]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (any, DT)]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (any, DT)]	time202-cond1.txt	time202-time206-cond1
2	kid	i want to see what you have mom mommy i want a little bowl of grapenuts	[i, want, to, see, what, you, have, mom, mommy, i, want, a, little, bowl, of, grapenuts]	[i, want, to, see, what, you, have, mom, mommy, i, want, a, little, bowl, of, grapenuts]	[(i, NN), (want, VBP), (to, TO), (see, VB), (what, WP), (you, PRP), (have, VBP), (mom, VBN), (mommy, NNS), (i, VBP), (want, VBP), (a, DT), (little, JJ), (bowl, NN), (of, IN), (grapenuts, NNS)]	[(i, NN), (want, VBP), (to, TO), (see, VB), (what, WP), (you, PRP), (have, VBP), (mom, VBN), (mommy, NNS), (i, VBP), (want, VBP), (a, DT), (little, JJ), (bowl, NN), (of, IN), (grapenuts, NNS)]	time206-cond1.txt	time202-time206-cond1
4	cgv	you got quite a bit on the table even	[you, got, quite, a, bit, on, the, table, even]	[you, get, quite, a, bit, on, the, table, even]	[(you, PRP), (got, VBD), (quite, RB), (a, DT), (bit, NN), (on, IN), (the, DT), (table, NN), (even, RB)]	[(you, PRP), (get, VBP), (quite, RB), (a, DT), (bit, NN), (on, IN), (the, DT), (table, NN), (even, RB)]	time202-cond1.txt	time202-time206-cond1
4	kid	 but put a lot of honey in	[but, put, a, lot, of, honey, in]	[but, put, a, lot, of, honey, in]	[(but, CC), (put, VBD), (a, DT), (lot, NN), (of, IN), (honey, NN), (in, IN)]	[(but, CC), (put, VBD), (a, DT), (lot, NN), (of, IN), (honey, NN), (in, IN)]	time206-cond1.txt	time202-time206-cond1
6	cgv	well how did it get on the table if you put it straight in	[well, how, did, it, get, on, the, table, if, you, put, it, straight, in]	[well, how, do, it, get, on, the, table, if, you, put, it, straight, in]	[(well, RB), (how, WRB), (did, VBD), (it, PRP), (get, VB), (on, IN), (the, DT), (table, NN), (if, IN), (you, PRP), (put, VBP), (it, PRP), (straight, VBD), (in, IN)]	[(well, RB), (how, WRB), (do, VB), (it, PRP), (get, VB), (on, IN), (the, DT), (table, NN), (if, IN), (you, PRP), (put, VBP), (it, PRP), (straight, VBD), (in, IN)]	time202-cond1.txt	time202-time206-cond1
6	kid	no i want milk i have to go poop who's using the toilet who left the light on	[no, i, want, milk, i, have, to, go, poop, who, is, using, the, toilet, who, left, the, light, on]	[no, i, want, milk, i, have, to, go, poop, who, be, use, the, toilet, who, leave, the, light, on]	[(no, DT), (i, NN), (want, VBP), (milk, NN), (i, NNS), (have, VBP), (to, TO), (go, VB), (poop, NN), (who, WP), (is, VBZ), (using, VBG), (the, DT), (toilet, NN), (who, WP), (left, VBD), (the, DT), (light, NN), (on, IN)]	[(no, DT), (i, NN), (want, VBP), (milk, NN), (i, NNS), (have, VBP), (to, TO), (go, VB), (poop, NN), (who, WP), (be, VB), (use, VBP), (the, DT), (toilet, NN), (who, WP), (leave, VBP), (the, DT), (light, NN), (on, IN)]	time206-cond1.txt	time202-time206-cond1
8	cgv	 i'll use some of abe's	[i, will, use, some, of, abe, 's]	[i, will, use, some, of, abe, 's]	[(i, NN), (will, MD), (use, VB), (some, DT), (of, IN), (abe, NN), ('s, POS)]	[(i, NN), (will, MD), (use, VB), (some, DT), (of, IN), (abe, NN), ('s, POS)]	time202-cond1.txt	time202-time206-cond1
8	kid	i forgot to go teetee mommy let's see how little the bowls are hey they're both the same	[i, forgot, to, go, teeter, mommy, let, us, see, how, little, the, bowls, are, hey, they, are, both, the, same]	[i, forget, to, go, teeter, mommy, let, u, see, how, little, the, bowl, be, hey, they, be, both, the, same]	[(i, NN), (forgot, VBD), (to, TO), (go, VB), (teeter, RB), (mommy, JJ), (let, VB), (us, PRP), (see, VB), (how, WRB), (little, JJ), (the, DT), (bowls, NN), (are, VBP), (hey, VBN), (they, PRP), (are, VBP), (both, DT), (the, DT), (same, JJ)]	[(i, NN), (forget, NN), (to, TO), (go, VB), (teeter, RB), (mommy, JJ), (let, NN), (u, JJ), (see, VB), (how, WRB), (little, JJ), (the, DT), (bowl, NN), (be, VB), (hey, VBN), (they, PRP), (be, VB), (both, DT), (the, DT), (same, JJ)]	time206-cond1.txt	time202-time206-cond1
10	cgv	i have a bowl	[i, have, a, bowl]	[i, have, a, bowl]	[(i, NNS), (have, VBP), (a, DT), (bowl, NN)]	[(i, NNS), (have, VBP), (a, DT), (bowl, NN)]	time202-cond1.txt	time202-time206-cond1
10	kid	hey we're running out of everything we're running out of everything now	[hey, we, are, running, out, of, everything, we, are, running, out, of, everything, now]	[hey, we, be, run, out, of, everything, we, be, run, out, of, everything, now]	[(hey, NN), (we, PRP), (are, VBP), (running, VBG), (out, IN), (of, IN), (everything, NN), (we, PRP), (are, VBP), (running, VBG), (out, IN), (of, IN), (everything, NN), (now, RB)]	[(hey, NN), (we, PRP), (be, VB), (run, VBN), (out, IN), (of, IN), (everything, NN), (we, PRP), (be, VB), (run, VBN), (out, IN), (of, IN), (everything, NN), (now, RB)]	time206-cond1.txt	time202-time206-cond1
