original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	yeah but it's going to be a surprise	[yeah, but, it, is, going, to, be, a, surprise]	[yeah, but, it, be, go, to, be, a, surprise]	[(yeah, NN), (but, CC), (it, PRP), (is, VBZ), (going, VBG), (to, TO), (be, VB), (a, DT), (surprise, NN)]	[(yeah, NN), (but, CC), (it, PRP), (be, VB), (go, VBN), (to, TO), (be, VB), (a, DT), (surprise, NN)]	time204-cond1.txt	time204-time196-cond1
1	kid	i guess so	[i, guess, so]	[i, guess, so]	[(i, NN), (guess, NN), (so, RB)]	[(i, NN), (guess, NN), (so, RB)]	time196-cond1.txt	time204-time196-cond1
2	cgv	no we're going to eat dinner	[no, we, are, going, to, eat, dinner]	[no, we, be, go, to, eat, dinner]	[(no, DT), (we, PRP), (are, VBP), (going, VBG), (to, TO), (eat, VB), (dinner, NN)]	[(no, DT), (we, PRP), (be, VB), (go, VBN), (to, TO), (eat, VB), (dinner, NN)]	time204-cond1.txt	time204-time196-cond1
3	kid	 gosh some people will but i don't think so	[gosh, some, people, will, but, i, do, not, think, so]	[gosh, some, people, will, but, i, do, not, think, so]	[(gosh, VB), (some, DT), (people, NNS), (will, MD), (but, CC), (i, VB), (do, VBP), (not, RB), (think, VB), (so, RB)]	[(gosh, VB), (some, DT), (people, NNS), (will, MD), (but, CC), (i, VB), (do, VBP), (not, RB), (think, VB), (so, RB)]	time196-cond1.txt	time204-time196-cond1
4	cgv	yeah when we eat dinner	[yeah, when, we, eat, dinner]	[yeah, when, we, eat, dinner]	[(yeah, RB), (when, WRB), (we, PRP), (eat, VBP), (dinner, NNS)]	[(yeah, RB), (when, WRB), (we, PRP), (eat, VBP), (dinner, NNS)]	time204-cond1.txt	time204-time196-cond1
5	kid	because if i go fishing in a puddle i won't catch any fish	[because, if, i, go, fishing, in, a, puddle, i, will, not, catch, any, fish]	[because, if, i, go, fish, in, a, puddle, i, will, not, catch, any, fish]	[(because, IN), (if, IN), (i, JJ), (go, VBP), (fishing, VBG), (in, IN), (a, DT), (puddle, NN), (i, NN), (will, MD), (not, RB), (catch, VB), (any, DT), (fish, JJ)]	[(because, IN), (if, IN), (i, JJ), (go, VBP), (fish, JJ), (in, IN), (a, DT), (puddle, NN), (i, NN), (will, MD), (not, RB), (catch, VB), (any, DT), (fish, JJ)]	time196-cond1.txt	time204-time196-cond1
6	cgv	well you're not going to starve before dinner	[well, you, are, not, going, to, starve, before, dinner]	[well, you, be, not, go, to, starve, before, dinner]	[(well, RB), (you, PRP), (are, VBP), (not, RB), (going, VBG), (to, TO), (starve, VB), (before, IN), (dinner, NN)]	[(well, RB), (you, PRP), (be, VB), (not, RB), (go, VB), (to, TO), (starve, VB), (before, IN), (dinner, NN)]	time204-cond1.txt	time204-time196-cond1
7	kid	i'll catch some worms no i would probably catch a turtle or a frog mom what is this brown stuff	[i, will, catch, some, worms, no, i, would, probably, catch, a, turtle, or, a, frog, mom, what, is, this, brown, stuff]	[i, will, catch, some, worm, no, i, would, probably, catch, a, turtle, or, a, frog, mom, what, be, this, brown, stuff]	[(i, NN), (will, MD), (catch, VB), (some, DT), (worms, NNS), (no, DT), (i, NN), (would, MD), (probably, RB), (catch, VB), (a, DT), (turtle, NN), (or, CC), (a, DT), (frog, JJ), (mom, NN), (what, WP), (is, VBZ), (this, DT), (brown, JJ), (stuff, NN)]	[(i, NN), (will, MD), (catch, VB), (some, DT), (worm, NN), (no, DT), (i, NN), (would, MD), (probably, RB), (catch, VB), (a, DT), (turtle, NN), (or, CC), (a, DT), (frog, JJ), (mom, NN), (what, WP), (be, VB), (this, DT), (brown, JJ), (stuff, NN)]	time196-cond1.txt	time204-time196-cond1
8	cgv	don't play with that	[do, not, play, with, that]	[do, not, play, with, that]	[(do, VB), (not, RB), (play, VB), (with, IN), (that, DT)]	[(do, VB), (not, RB), (play, VB), (with, IN), (that, DT)]	time204-cond1.txt	time204-time196-cond1
9	kid	i don't like it	[i, do, not, like, it]	[i, do, not, like, it]	[(i, NNS), (do, VBP), (not, RB), (like, IN), (it, PRP)]	[(i, NNS), (do, VBP), (not, RB), (like, IN), (it, PRP)]	time196-cond1.txt	time204-time196-cond1
10	cgv	what do you want for dinner we're having omelettes	[what, do, you, want, for, dinner, we, are, having, omelette]	[what, do, you, want, for, dinner, we, be, have, omelette]	[(what, WP), (do, VBP), (you, PRP), (want, VB), (for, IN), (dinner, NN), (we, PRP), (are, VBP), (having, VBG), (omelette, NN)]	[(what, WP), (do, VBP), (you, PRP), (want, VB), (for, IN), (dinner, NN), (we, PRP), (be, VB), (have, VBP), (omelette, VBN)]	time204-cond1.txt	time204-time196-cond1
11	kid	i have too mommy you got some skin	[i, have, too, mommy, you, got, some, skin]	[i, have, too, mommy, you, get, some, skin]	[(i, NNS), (have, VBP), (too, RB), (mommy, VBN), (you, PRP), (got, VBD), (some, DT), (skin, NN)]	[(i, NNS), (have, VBP), (too, RB), (mommy, VBN), (you, PRP), (get, VBP), (some, DT), (skin, NN)]	time196-cond1.txt	time204-time196-cond1
12	cgv	plus what some eggs	[plus, what, some, eggs]	[plus, what, some, egg]	[(plus, CC), (what, WP), (some, DT), (eggs, NNS)]	[(plus, CC), (what, WP), (some, DT), (egg, NN)]	time204-cond1.txt	time204-time196-cond1
13	kid	mom look at all these bones mom one of the bones is really big	[mom, look, at, all, these, bones, mom, one, of, the, bones, is, really, big]	[mom, look, at, all, these, bone, mom, one, of, the, bone, be, really, big]	[(mom, NN), (look, NN), (at, IN), (all, PDT), (these, DT), (bones, NNS), (mom, VBP), (one, CD), (of, IN), (the, DT), (bones, NNS), (is, VBZ), (really, RB), (big, JJ)]	[(mom, NN), (look, NN), (at, IN), (all, PDT), (these, DT), (bone, CD), (mom, NN), (one, CD), (of, IN), (the, DT), (bone, NN), (be, VB), (really, RB), (big, JJ)]	time196-cond1.txt	time204-time196-cond1
14	cgv	just a second abe i can't hear you while the faucet's running	[just, a, second, abe, i, can, not, hear, you, while, the, faucet, 's, running]	[just, a, second, abe, i, can, not, hear, you, while, the, faucet, 's, running]	[(just, RB), (a, DT), (second, JJ), (abe, NN), (i, NN), (can, MD), (not, RB), (hear, VB), (you, PRP), (while, IN), (the, DT), (faucet, NN), ('s, POS), (running, NN)]	[(just, RB), (a, DT), (second, JJ), (abe, NN), (i, NN), (can, MD), (not, RB), (hear, VB), (you, PRP), (while, IN), (the, DT), (faucet, NN), ('s, POS), (running, NN)]	time204-cond1.txt	time204-time196-cond1
15	kid	mom i tasted that brown stuff it was mud from the river	[mom, i, tasted, that, brown, stuff, it, was, mud, from, the, river]	[mom, i, taste, that, brown, stuff, it, be, mud, from, the, river]	[(mom, NN), (i, NN), (tasted, VBD), (that, IN), (brown, JJ), (stuff, NN), (it, PRP), (was, VBD), (mud, VBN), (from, IN), (the, DT), (river, NN)]	[(mom, NN), (i, NN), (taste, NN), (that, WDT), (brown, VBZ), (stuff, NN), (it, PRP), (be, VB), (mud, VBN), (from, IN), (the, DT), (river, NN)]	time196-cond1.txt	time204-time196-cond1
16	cgv	no it'll be on in a little while	[no, it, will, be, on, in, a, little, while]	[no, it, will, be, on, in, a, little, while]	[(no, DT), (it, PRP), (will, MD), (be, VB), (on, IN), (in, IN), (a, DT), (little, JJ), (while, NN)]	[(no, DT), (it, PRP), (will, MD), (be, VB), (on, IN), (in, IN), (a, DT), (little, JJ), (while, NN)]	time204-cond1.txt	time204-time196-cond1
17	kid	mommy i don't like it i know how it tastes mom you have your tent mom you have a tent on your head i see a tent and and i see little ants and i even see a campfire	[mommy, i, do, not, like, it, i, know, how, it, tastes, mom, you, have, your, tent, mom, you, have, a, tent, on, your, head, i, see, a, tent, and, and, i, see, little, ants, and, i, even, see, a, campfire]	[mommy, i, do, not, like, it, i, know, how, it, taste, mom, you, have, your, tent, mom, you, have, a, tent, on, your, head, i, see, a, tent, and, and, i, see, little, ant, and, i, even, see, a, campfire]	[(mommy, NN), (i, NNS), (do, VBP), (not, RB), (like, IN), (it, PRP), (i, VBZ), (know, VBP), (how, WRB), (it, PRP), (tastes, VBZ), (mom, NN), (you, PRP), (have, VBP), (your, PRP$), (tent, JJ), (mom, NN), (you, PRP), (have, VBP), (a, DT), (tent, NN), (on, IN), (your, PRP$), (head, NN), (i, NN), (see, VBP), (a, DT), (tent, NN), (and, CC), (and, CC), (i, VB), (see, VBP), (little, JJ), (ants, NNS), (and, CC), (i, VB), (even, RB), (see, VB), (a, DT), (campfire, NN)]	[(mommy, NN), (i, NNS), (do, VBP), (not, RB), (like, IN), (it, PRP), (i, VBZ), (know, VBP), (how, WRB), (it, PRP), (taste, VBZ), (mom, NN), (you, PRP), (have, VBP), (your, PRP$), (tent, JJ), (mom, NN), (you, PRP), (have, VBP), (a, DT), (tent, NN), (on, IN), (your, PRP$), (head, NN), (i, NN), (see, VBP), (a, DT), (tent, NN), (and, CC), (and, CC), (i, VB), (see, VBP), (little, JJ), (ant, JJ), (and, CC), (i, JJ), (even, RB), (see, VBP), (a, DT), (campfire, NN)]	time196-cond1.txt	time204-time196-cond1
18	cgv	what time do they come on	[what, time, do, they, come, on]	[what, time, do, they, come, on]	[(what, WP), (time, NN), (do, VBP), (they, PRP), (come, VB), (on, IN)]	[(what, WP), (time, NN), (do, VBP), (they, PRP), (come, VB), (on, IN)]	time204-cond1.txt	time204-time196-cond1
19	kid	right dad i saw tent ants a campfire and pork chops all on mommy's head	[right, dad, i, saw, tent, ants, a, campfire, and, pork, chops, all, on, mommy, 's, head]	[right, dad, i, saw, tent, ant, a, campfire, and, pork, chop, all, on, mommy, 's, head]	[(right, JJ), (dad, NN), (i, NN), (saw, VBD), (tent, JJ), (ants, NNS), (a, DT), (campfire, NN), (and, CC), (pork, NN), (chops, NNS), (all, DT), (on, IN), (mommy, NN), ('s, POS), (head, NN)]	[(right, JJ), (dad, NN), (i, NN), (saw, VBD), (tent, JJ), (ant, NN), (a, DT), (campfire, NN), (and, CC), (pork, NN), (chop, VBP), (all, DT), (on, IN), (mommy, NN), ('s, POS), (head, NN)]	time196-cond1.txt	time204-time196-cond1
20	cgv	i don't know do you want a piece of cheese	[i, do, not, know, do, you, want, a, piece, of, cheese]	[i, do, not, know, do, you, want, a, piece, of, cheese]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (do, VBP), (you, PRP), (want, VB), (a, DT), (piece, NN), (of, IN), (cheese, NN)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (do, VBP), (you, PRP), (want, VB), (a, DT), (piece, NN), (of, IN), (cheese, NN)]	time204-cond1.txt	time204-time196-cond1
21	kid	mom this dressing is gooder than thousand islands	[mom, this, dressing, is, goober, than, thousand, islands]	[mom, this, dressing, be, goober, than, thousand, island]	[(mom, NN), (this, DT), (dressing, NN), (is, VBZ), (goober, VBN), (than, IN), (thousand, CD), (islands, NNS)]	[(mom, NN), (this, DT), (dressing, VBG), (be, VB), (goober, VBN), (than, IN), (thousand, CD), (island, NN)]	time196-cond1.txt	time204-time196-cond1
