original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	okay i will i was just teasing	[okay, i, will, i, was, just, teasing]	[okay, i, will, i, be, just, tease]	[(okay, NN), (i, NN), (will, MD), (i, VB), (was, VBD), (just, RB), (teasing, VBG)]	[(okay, NN), (i, NN), (will, MD), (i, VB), (be, VB), (just, RB), (tease, VB)]	time201-cond1.txt	time201-time203-cond1
1	kid	the electric company's on then	[the, electric, company, 's, on, then]	[the, electric, company, 's, on, then]	[(the, DT), (electric, JJ), (company, NN), ('s, POS), (on, IN), (then, RB)]	[(the, DT), (electric, JJ), (company, NN), ('s, POS), (on, IN), (then, RB)]	time203-cond1.txt	time201-time203-cond1
3	cgv	don't you like buns	[do, not, you, like, buns]	[do, not, you, like, bun]	[(do, VB), (not, RB), (you, PRP), (like, VBP), (buns, NNS)]	[(do, VB), (not, RB), (you, PRP), (like, IN), (bun, NN)]	time201-cond1.txt	time201-time203-cond1
3	kid	i know that it's on	[i, know, that, it, is, on]	[i, know, that, it, be, on]	[(i, NN), (know, VBP), (that, IN), (it, PRP), (is, VBZ), (on, IN)]	[(i, NN), (know, VBP), (that, IN), (it, PRP), (be, VB), (on, IN)]	time203-cond1.txt	time201-time203-cond1
5	cgv	i made those biscuits for you abe i thought you liked them	[i, made, those, biscuits, for, you, abe, i, thought, you, liked, them]	[i, make, those, biscuit, for, you, abe, i, thought, you, like, them]	[(i, NN), (made, VBD), (those, DT), (biscuits, NNS), (for, IN), (you, PRP), (abe, VBP), (i, JJ), (thought, NN), (you, PRP), (liked, VBD), (them, PRP)]	[(i, NNS), (make, VBP), (those, DT), (biscuit, NN), (for, IN), (you, PRP), (abe, VBP), (i, JJ), (thought, VBP), (you, PRP), (like, IN), (them, PRP)]	time201-cond1.txt	time201-time203-cond1
5	kid	joey i saw him in a long long time	[joey, i, saw, him, in, a, long, long, time]	[joey, i, saw, him, in, a, long, long, time]	[(joey, NN), (i, NN), (saw, VBD), (him, PRP), (in, IN), (a, DT), (long, JJ), (long, JJ), (time, NN)]	[(joey, NN), (i, NN), (saw, VBD), (him, PRP), (in, IN), (a, DT), (long, JJ), (long, JJ), (time, NN)]	time203-cond1.txt	time201-time203-cond1
7	cgv	they taste the same if they're bigger	[they, taste, the, same, if, they, are, bigger]	[they, taste, the, same, if, they, be, big]	[(they, PRP), (taste, VBP), (the, DT), (same, JJ), (if, IN), (they, PRP), (are, VBP), (bigger, JJR)]	[(they, PRP), (taste, VBP), (the, DT), (same, JJ), (if, IN), (they, PRP), (be, VB), (big, JJ)]	time201-cond1.txt	time201-time203-cond1
7	kid	yeah he lives in iowa now	[yeah, he, lives, in, iowa, now]	[yeah, he, live, in, iowa, now]	[(yeah, NN), (he, PRP), (lives, VBZ), (in, IN), (iowa, NN), (now, RB)]	[(yeah, NN), (he, PRP), (live, VBZ), (in, IN), (iowa, NN), (now, RB)]	time203-cond1.txt	time201-time203-cond1
9	cgv	we're eating early they're not even on	[we, are, eating, early, they, are, not, even, on]	[we, be, eat, early, they, be, not, even, on]	[(we, PRP), (are, VBP), (eating, VBG), (early, JJ), (they, PRP), (are, VBP), (not, RB), (even, RB), (on, IN)]	[(we, PRP), (be, VB), (eat, VBN), (early, JJ), (they, PRP), (be, VB), (not, RB), (even, RB), (on, IN)]	time201-cond1.txt	time201-time203-cond1
9	kid	hey mom texas here's texas mom here's texas mom here's here's the world	[hey, mom, texas, here, 's, texas, mom, here, 's, texas, mom, here, 's, here, 's, the, world]	[hey, mom, texas, here, 's, texas, mom, here, 's, texas, mom, here, 's, here, 's, the, world]	[(hey, NN), (mom, NN), (texas, NN), (here, RB), ('s, POS), (texas, JJ), (mom, NN), (here, RB), ('s, VBZ), (texas, JJ), (mom, NN), (here, RB), ('s, VBZ), (here, RB), ('s, VBZ), (the, DT), (world, NN)]	[(hey, NN), (mom, NN), (texas, NN), (here, RB), ('s, POS), (texas, JJ), (mom, NN), (here, RB), ('s, VBZ), (texas, JJ), (mom, NN), (here, RB), ('s, VBZ), (here, RB), ('s, VBZ), (the, DT), (world, NN)]	time203-cond1.txt	time201-time203-cond1
